"di_id","Year","ExtPovHC","ExtPovHC.Interp.Trunc","ExtPovHC.Interp"
"MY",1996,0.006357005,0.006357005,0.006357005
"MY",1997,,0.00824750666666667,0.00824750666666667
"MY",1998,,0.0101380083333333,0.0101380083333333
"MY",1999,0.01202851,0.01202851,0.01202851
"MY",2000,,0.00996387166666667,0.00996387166666667
"MY",2001,,0.00789923333333333,0.00789923333333333
"MY",2002,0.005834595,0.005834595,0.005834595
"MY",2003,,0.00561277266666667,0.00561277266666667
"MY",2004,,0.00539095033333333,0.00539095033333333
"MY",2005,0.005169128,0.005169128,0.005169128
"MY",2006,,0.00516685733333333,0.00516685733333333
"MY",2007,,0.00516458666666667,0.00516458666666667
"MY",2008,0.005162316,0.005162316,0.005162316
"MY",2009,,0.0038012595,0.0038012595
"MY",2010,0.002440203,0.002440203,0.002440203
"MY",2011,0.001103718,0.001103718,0.001103718
"MY",2012,0.0005948959,0.0005948959,0.0005948959
"MY",2013,0.0002559008,0.0002559008,0.0002559008
"MY",2014,,,0.0001892666
"MY",2015,0.0001226324,,0.0001226324
"MY",2016,,,0.0001226324
"MY",2017,,,0.0001226324
"ML",1981,0.8766189,0.8766189,0.8766189
"ML",1982,,0.8839588,0.8839588
"ML",1983,,0.8912987,0.8912987
"ML",1984,0.8986386,0.8986386,0.8986386
"ML",1985,,0.888610166666667,0.888610166666667
"ML",1986,,0.878581733333333,0.878581733333333
"ML",1987,0.8685533,0.8685533,0.8685533
"ML",1988,,0.866051766666667,0.866051766666667
"ML",1989,,0.863550233333333,0.863550233333333
"ML",1990,0.8610487,0.8610487,0.8610487
"ML",1991,,0.858362033333333,0.858362033333333
"ML",1992,,0.855675366666667,0.855675366666667
"ML",1993,0.8529887,0.8529887,0.8529887
"ML",1994,,0.842182933333333,0.842182933333333
"ML",1995,,0.831377166666667,0.831377166666667
"ML",1996,0.8205714,0.8205714,0.8205714
"ML",1997,,0.781090866666667,0.781090866666667
"ML",1998,,0.741610333333333,0.741610333333333
"ML",1999,0.7021298,0.7021298,0.7021298
"ML",2000,,0.663129833333333,0.663129833333333
"ML",2001,,0.624129866666667,0.624129866666667
"ML",2002,0.5851299,0.5851299,0.5851299
"ML",2003,,0.5654079,0.5654079
"ML",2004,,0.5456859,0.5456859
"ML",2005,0.5259639,0.5259639,0.5259639
"ML",2006,,0.520081466666667,0.520081466666667
"ML",2007,,0.514199033333333,0.514199033333333
"ML",2008,0.5083166,0.5083166,0.5083166
"ML",2009,,0.50239565,0.50239565
"ML",2010,0.4964747,0.4964747,0.4964747
"ML",2011,0.4955617,0.4955617,0.4955617
"ML",2012,0.5167408,0.5167408,0.5167408
"ML",2013,0.5198579,0.5198579,0.5198579
"ML",2014,,,0.49890015
"ML",2015,0.4779424,,0.4779424
"ML",2016,,,0.4779424
"ML",2017,,,0.4779424
"MT",1981,0.00705562,0.00705562,0.00705562
"MT",1982,,0.00705562,0.00705562
"MT",1983,,0.00705562,0.00705562
"MT",1984,0.00705562,0.00705562,0.00705562
"MT",1985,,0.00705562,0.00705562
"MT",1986,,0.00705562,0.00705562
"MT",1987,0.00705562,0.00705562,0.00705562
"MT",1988,,0.00633929966666667,0.00633929966666667
"MT",1989,,0.00562297933333333,0.00562297933333333
"MT",1990,0.004906659,0.004906659,0.004906659
"MT",1991,,0.004906659,0.004906659
"MT",1992,,0.004906659,0.004906659
"MT",1993,0.004906659,0.004906659,0.004906659
"MT",1994,,0.004906659,0.004906659
"MT",1995,,0.004906659,0.004906659
"MT",1996,0.004906659,0.004906659,0.004906659
"MT",1997,,0.004906659,0.004906659
"MT",1998,,0.004906659,0.004906659
"MT",1999,0.004906659,0.004906659,0.004906659
"MT",2000,,0.004906659,0.004906659
"MT",2001,,0.004906659,0.004906659
"MT",2002,0.004906659,0.004906659,0.004906659
"MT",2003,,0.004906659,0.004906659
"MT",2004,,0.004906659,0.004906659
"MT",2005,0.004906659,0.004906659,0.004906659
"MT",2006,,0.004070823,0.004070823
"MT",2007,,0.003234987,0.003234987
"MT",2008,0.002399151,0.002399151,0.002399151
"MT",2009,,0.0023004875,0.0023004875
"MT",2010,0.002201824,0.002201824,0.002201824
"MT",2011,0.002369812,0.002369812,0.002369812
"MT",2012,0.002468043,0.002468043,0.002468043
"MT",2013,0,0,0
"MT",2014,,,0
"MT",2015,0,,0
"MT",2016,,,0
"MT",2017,,,0
"MR",1981,0.3630317,0.3630317,0.3630317
"MR",1982,,0.378585933333333,0.378585933333333
"MR",1983,,0.394140166666667,0.394140166666667
"MR",1984,0.4096944,0.4096944,0.4096944
"MR",1985,,0.4066335,0.4066335
"MR",1986,,0.4035726,0.4035726
"MR",1987,0.4005117,0.4005117,0.4005117
"MR",1988,,0.406348033333333,0.406348033333333
"MR",1989,,0.412184366666667,0.412184366666667
"MR",1990,0.4180207,0.4180207,0.4180207
"MR",1991,,0.4158733,0.4158733
"MR",1992,,0.4137259,0.4137259
"MR",1993,0.4115785,0.4115785,0.4115785
"MR",1994,,0.340240933333333,0.340240933333333
"MR",1995,,0.268903366666667,0.268903366666667
"MR",1996,0.1975658,0.1975658,0.1975658
"MR",1997,,0.194167966666667,0.194167966666667
"MR",1998,,0.190770133333333,0.190770133333333
"MR",1999,0.1873723,0.1873723,0.1873723
"MR",2000,,0.187079466666667,0.187079466666667
"MR",2001,,0.186786633333333,0.186786633333333
"MR",2002,0.1864938,0.1864938,0.1864938
"MR",2003,,0.169033666666667,0.169033666666667
"MR",2004,,0.151573533333333,0.151573533333333
"MR",2005,0.1341134,0.1341134,0.1341134
"MR",2006,,0.1253913,0.1253913
"MR",2007,,0.1166692,0.1166692
"MR",2008,0.1079471,0.1079471,0.1079471
"MR",2009,,0.10484475,0.10484475
"MR",2010,0.1017424,0.1017424,0.1017424
"MR",2011,0.09249784,0.09249784,0.09249784
"MR",2012,0.08045044,0.08045044,0.08045044
"MR",2013,0.06908122,0.06908122,0.06908122
"MR",2014,,,0.065765415
"MR",2015,0.06244961,,0.06244961
"MR",2016,,,0.06244961
"MR",2017,,,0.06244961
"MU",1981,0.2099979,0.2099979,0.2099979
"MU",1982,,0.196587066666667,0.196587066666667
"MU",1983,,0.183176233333333,0.183176233333333
"MU",1984,0.1697654,0.1697654,0.1697654
"MU",1985,,0.1420546,0.1420546
"MU",1986,,0.1143438,0.1143438
"MU",1987,0.086633,0.086633,0.086633
"MU",1988,,0.0735358366666667,0.0735358366666667
"MU",1989,,0.0604386733333333,0.0604386733333333
"MU",1990,0.04734151,0.04734151,0.04734151
"MU",1991,,0.0423866233333333,0.0423866233333333
"MU",1992,,0.0374317366666667,0.0374317366666667
"MU",1993,0.03247685,0.03247685,0.03247685
"MU",1994,,0.0289972666666667,0.0289972666666667
"MU",1995,,0.0255176833333333,0.0255176833333333
"MU",1996,0.0220381,0.0220381,0.0220381
"MU",1997,,0.0198744466666667,0.0198744466666667
"MU",1998,,0.0177107933333333,0.0177107933333333
"MU",1999,0.01554714,0.01554714,0.01554714
"MU",2000,,0.0134374506666667,0.0134374506666667
"MU",2001,,0.0113277613333333,0.0113277613333333
"MU",2002,0.009218072,0.009218072,0.009218072
"MU",2003,,0.00852706633333333,0.00852706633333333
"MU",2004,,0.00783606066666667,0.00783606066666667
"MU",2005,0.007145055,0.007145055,0.007145055
"MU",2006,,0.00610029666666667,0.00610029666666667
"MU",2007,,0.00505553833333333,0.00505553833333333
"MU",2008,0.00401078,0.00401078,0.00401078
"MU",2009,,0.004379106,0.004379106
"MU",2010,0.004747432,0.004747432,0.004747432
"MU",2011,0.004985488,0.004985488,0.004985488
"MU",2012,0.005324865,0.005324865,0.005324865
"MU",2013,0.004953357,0.004953357,0.004953357
"MU",2014,,,0.0044677385
"MU",2015,0.00398212,,0.00398212
"MU",2016,,,0.00398212
"MU",2017,,,0.00398212
"MX",1981,0.0618212,0.0618212,0.0618212
"MX",1982,,0.0683403233333333,0.0683403233333333
"MX",1983,,0.0748594466666667,0.0748594466666667
"MX",1984,0.08137857,0.08137857,0.08137857
"MX",1985,,0.0864967333333333,0.0864967333333333
"MX",1986,,0.0916148966666667,0.0916148966666667
"MX",1987,0.09673306,0.09673306,0.09673306
"MX",1988,,0.0910896166666667,0.0910896166666667
"MX",1989,,0.0854461733333333,0.0854461733333333
"MX",1990,0.07980273,0.07980273,0.07980273
"MX",1991,,0.0767410566666667,0.0767410566666667
"MX",1992,,0.0736793833333333,0.0736793833333333
"MX",1993,0.07061771,0.07061771,0.07061771
"MX",1994,,0.0845019066666667,0.0845019066666667
"MX",1995,,0.0983861033333333,0.0983861033333333
"MX",1996,0.1122703,0.1122703,0.1122703
"MX",1997,,0.109503333333333,0.109503333333333
"MX",1998,,0.106736366666667,0.106736366666667
"MX",1999,0.1039694,0.1039694,0.1039694
"MX",2000,,0.0912003566666667,0.0912003566666667
"MX",2001,,0.0784313133333333,0.0784313133333333
"MX",2002,0.06566227,0.06566227,0.06566227
"MX",2003,,0.06440614,0.06440614
"MX",2004,,0.06315001,0.06315001
"MX",2005,0.06189388,0.06189388,0.06189388
"MX",2006,,0.0549919566666667,0.0549919566666667
"MX",2007,,0.0480900333333333,0.0480900333333333
"MX",2008,0.04118811,0.04118811,0.04118811
"MX",2009,,0.041663925,0.041663925
"MX",2010,0.04213974,0.04213974,0.04213974
"MX",2011,0.03774939,0.03774939,0.03774939
"MX",2012,0.03360067,0.03360067,0.03360067
"MX",2013,0.03662617,0.03662617,0.03662617
"MX",2014,,,0.03490111
"MX",2015,0.03317605,,0.03317605
"MX",2016,,,0.03317605
"MX",2017,,,0.03317605
"MN",1981,0.1432502,0.1432502,0.1432502
"MN",1982,,0.1297436,0.1297436
"MN",1983,,0.116237,0.116237
"MN",1984,0.1027304,0.1027304,0.1027304
"MN",1985,,0.0934373566666667,0.0934373566666667
"MN",1986,,0.0841443133333333,0.0841443133333333
"MN",1987,0.07485127,0.07485127,0.07485127
"MN",1988,,0.07603223,0.07603223
"MN",1989,,0.07721319,0.07721319
"MN",1990,0.07839415,0.07839415,0.07839415
"MN",1991,,0.1070456,0.1070456
"MN",1992,,0.13569705,0.13569705
"MN",1993,0.1643485,0.1643485,0.1643485
"MN",1994,,0.172446566666667,0.172446566666667
"MN",1995,,0.180544633333333,0.180544633333333
"MN",1996,0.1886427,0.1886427,0.1886427
"MN",1997,,0.196000466666667,0.196000466666667
"MN",1998,,0.203358233333333,0.203358233333333
"MN",1999,0.210716,0.210716,0.210716
"MN",2000,,0.1756558,0.1756558
"MN",2001,,0.1405956,0.1405956
"MN",2002,0.1055354,0.1055354,0.1055354
"MN",2003,,0.0846755833333333,0.0846755833333333
"MN",2004,,0.0638157666666667,0.0638157666666667
"MN",2005,0.04295595,0.04295595,0.04295595
"MN",2006,,0.03267961,0.03267961
"MN",2007,,0.02240327,0.02240327
"MN",2008,0.01212693,0.01212693,0.01212693
"MN",2009,,0.009881208,0.009881208
"MN",2010,0.007635486,0.007635486,0.007635486
"MN",2011,0.005694407,0.005694407,0.005694407
"MN",2012,0.003762205,0.003762205,0.003762205
"MN",2013,0.002710073,0.002710073,0.002710073
"MN",2014,,,0.0023539195
"MN",2015,0.001997766,,0.001997766
"MN",2016,,,0.001997766
"MN",2017,,,0.001997766
"MA",1981,0.1500171,0.1500171,0.1500171
"MA",1982,,0.137609066666667,0.137609066666667
"MA",1983,,0.125201033333333,0.125201033333333
"MA",1984,0.112793,0.112793,0.112793
"MA",1985,,0.100914923333333,0.100914923333333
"MA",1986,,0.0890368466666667,0.0890368466666667
"MA",1987,0.07715877,0.07715877,0.07715877
"MA",1988,,0.06552211,0.06552211
"MA",1989,,0.05388545,0.05388545
"MA",1990,0.04224879,0.04224879,0.04224879
"MA",1991,,0.0474165033333333,0.0474165033333333
"MA",1992,,0.0525842166666667,0.0525842166666667
"MA",1993,0.05775193,0.05775193,0.05775193
"MA",1994,,0.0561843166666667,0.0561843166666667
"MA",1995,,0.0546167033333333,0.0546167033333333
"MA",1996,0.05304909,0.05304909,0.05304909
"MA",1997,,0.0592189333333333,0.0592189333333333
"MA",1998,,0.0653887766666667,0.0653887766666667
"MA",1999,0.07155862,0.07155862,0.07155862
"MA",2000,,0.06684238,0.06684238
"MA",2001,,0.06212614,0.06212614
"MA",2002,0.0574099,0.0574099,0.0574099
"MA",2003,,0.0523779733333333,0.0523779733333333
"MA",2004,,0.0473460466666667,0.0473460466666667
"MA",2005,0.04231412,0.04231412,0.04231412
"MA",2006,,0.03575639,0.03575639
"MA",2007,,0.02919866,0.02919866
"MA",2008,0.02264093,0.02264093,0.02264093
"MA",2009,,0.02029824,0.02029824
"MA",2010,0.01795555,0.01795555,0.01795555
"MA",2011,0.01425571,0.01425571,0.01425571
"MA",2012,0.01256008,0.01256008,0.01256008
"MA",2013,0.01080064,0.01080064,0.01080064
"MA",2014,,,0.0100162615
"MA",2015,0.009231883,,0.009231883
"MA",2016,,,0.009231883
"MA",2017,,,0.009231883
"MZ",1981,0.8409842,0.8409842,0.8409842
"MZ",1982,,0.862337766666667,0.862337766666667
"MZ",1983,,0.883691333333333,0.883691333333333
"MZ",1984,0.9050449,0.9050449,0.9050449
"MZ",1985,,0.8997359,0.8997359
"MZ",1986,,0.8944269,0.8944269
"MZ",1987,0.8891179,0.8891179,0.8891179
"MZ",1988,,0.8801264,0.8801264
"MZ",1989,,0.8711349,0.8711349
"MZ",1990,0.8621434,0.8621434,0.8621434
"MZ",1991,,0.863796566666667,0.863796566666667
"MZ",1992,,0.865449733333333,0.865449733333333
"MZ",1993,0.8671029,0.8671029,0.8671029
"MZ",1994,,0.851791233333333,0.851791233333333
"MZ",1995,,0.836479566666667,0.836479566666667
"MZ",1996,0.8211679,0.8211679,0.8211679
"MZ",1997,,0.815489433333333,0.815489433333333
"MZ",1998,,0.809810966666667,0.809810966666667
"MZ",1999,0.8041325,0.8041325,0.8041325
"MZ",2000,,0.8008871,0.8008871
"MZ",2001,,0.7976417,0.7976417
"MZ",2002,0.7943963,0.7943963,0.7943963
"MZ",2003,,0.782548533333333,0.782548533333333
"MZ",2004,,0.770700766666667,0.770700766666667
"MZ",2005,0.758853,0.758853,0.758853
"MZ",2006,,0.7388613,0.7388613
"MZ",2007,,0.7188696,0.7188696
"MZ",2008,0.6988779,0.6988779,0.6988779
"MZ",2009,,0.68624775,0.68624775
"MZ",2010,0.6736176,0.6736176,0.6736176
"MZ",2011,0.659281,0.659281,0.659281
"MZ",2012,0.6468286,0.6468286,0.6468286
"MZ",2013,0.6384745,0.6384745,0.6384745
"MZ",2014,,,0.62996315
"MZ",2015,0.6214518,,0.6214518
"MZ",2016,,,0.6214518
"MZ",2017,,,0.6214518
"MM",1981,0.9435411,0.9435411,0.9435411
"MM",1982,,0.940215866666667,0.940215866666667
"MM",1983,,0.936890633333333,0.936890633333333
"MM",1984,0.9335654,0.9335654,0.9335654
"MM",1985,,0.937060533333333,0.937060533333333
"MM",1986,,0.940555666666667,0.940555666666667
"MM",1987,0.9440508,0.9440508,0.9440508
"MM",1988,,0.948430233333333,0.948430233333333
"MM",1989,,0.952809666666667,0.952809666666667
"MM",1990,0.9571891,0.9571891,0.9571891
"MM",1991,,0.952694433333333,0.952694433333333
"MM",1992,,0.948199766666667,0.948199766666667
"MM",1993,0.9437051,0.9437051,0.9437051
"MM",1994,,0.935202766666667,0.935202766666667
"MM",1995,,0.926700433333333,0.926700433333333
"MM",1996,0.9181981,0.9181981,0.9181981
"MM",1997,,0.9015379,0.9015379
"MM",1998,,0.8848777,0.8848777
"MM",1999,0.8682175,0.8682175,0.8682175
"MM",2000,,0.8216382,0.8216382
"MM",2001,,0.7750589,0.7750589
"MM",2002,0.7284796,0.7284796,0.7284796
"MM",2003,,0.6532687,0.6532687
"MM",2004,,0.5780578,0.5780578
"MM",2005,0.5028469,0.5028469,0.5028469
"MM",2006,,0.427378666666667,0.427378666666667
"MM",2007,,0.351910433333333,0.351910433333333
"MM",2008,0.2764422,0.2764422,0.2764422
"MM",2009,,0.2238772,0.2238772
"MM",2010,0.1713122,0.1713122,0.1713122
"MM",2011,0.1475781,0.1475781,0.1475781
"MM",2012,0.1219533,0.1219533,0.1219533
"MM",2013,0.09817228,0.09817228,0.09817228
"MM",2014,,,0.08086331
"MM",2015,0.06355434,,0.06355434
"MM",2016,,,0.06355434
"MM",2017,,,0.06355434
"NA",1981,0.4554836,0.4554836,0.4554836
"NA",1982,,0.465134666666667,0.465134666666667
"NA",1983,,0.474785733333333,0.474785733333333
"NA",1984,0.4844368,0.4844368,0.4844368
"NA",1985,,0.4872461,0.4872461
"NA",1986,,0.4900554,0.4900554
"NA",1987,0.4928647,0.4928647,0.4928647
"NA",1988,,0.5006955,0.5006955
"NA",1989,,0.5085263,0.5085263
"NA",1990,0.5163571,0.5163571,0.5163571
"NA",1991,,0.5130319,0.5130319
"NA",1992,,0.5097067,0.5097067
"NA",1993,0.5063815,0.5063815,0.5063815
"NA",1994,,0.506668933333333,0.506668933333333
"NA",1995,,0.506956366666667,0.506956366666667
"NA",1996,0.5072438,0.5072438,0.5072438
"NA",1997,,0.465813166666667,0.465813166666667
"NA",1998,,0.424382533333333,0.424382533333333
"NA",1999,0.3829519,0.3829519,0.3829519
"NA",2000,,0.376456233333333,0.376456233333333
"NA",2001,,0.369960566666667,0.369960566666667
"NA",2002,0.3634649,0.3634649,0.3634649
"NA",2003,,0.340174,0.340174
"NA",2004,,0.3168831,0.3168831
"NA",2005,0.2935922,0.2935922,0.2935922
"NA",2006,,0.275133366666667,0.275133366666667
"NA",2007,,0.256674533333333,0.256674533333333
"NA",2008,0.2382157,0.2382157,0.2382157
"NA",2009,,0.2229137,0.2229137
"NA",2010,0.2076117,0.2076117,0.2076117
"NA",2011,0.1857291,0.1857291,0.1857291
"NA",2012,0.1722687,0.1722687,0.1722687
"NA",2013,0.1564114,0.1564114,0.1564114
"NA",2014,,,0.1454245
"NA",2015,0.1344376,,0.1344376
"NA",2016,,,0.1344376
"NA",2017,,,0.1344376
"NP",1981,0.7752966,0.7752966,0.7752966
"NP",1982,,0.769736733333333,0.769736733333333
"NP",1983,,0.764176866666667,0.764176866666667
"NP",1984,0.758617,0.758617,0.758617
"NP",1985,,0.7477409,0.7477409
"NP",1986,,0.7368648,0.7368648
"NP",1987,0.7259887,0.7259887,0.7259887
"NP",1988,,0.7173758,0.7173758
"NP",1989,,0.7087629,0.7087629
"NP",1990,0.70015,0.70015,0.70015
"NP",1991,,0.689019766666667,0.689019766666667
"NP",1992,,0.677889533333333,0.677889533333333
"NP",1993,0.6667593,0.6667593,0.6667593
"NP",1994,,0.6445919,0.6445919
"NP",1995,,0.6224245,0.6224245
"NP",1996,0.6002571,0.6002571,0.6002571
"NP",1997,,0.579252366666667,0.579252366666667
"NP",1998,,0.558247633333333,0.558247633333333
"NP",1999,0.5372429,0.5372429,0.5372429
"NP",2000,,0.511025133333333,0.511025133333333
"NP",2001,,0.484807366666667,0.484807366666667
"NP",2002,0.4585896,0.4585896,0.4585896
"NP",2003,,0.439248766666667,0.439248766666667
"NP",2004,,0.419907933333333,0.419907933333333
"NP",2005,0.4005671,0.4005671,0.4005671
"NP",2006,,0.361096766666667,0.361096766666667
"NP",2007,,0.321626433333333,0.321626433333333
"NP",2008,0.2821561,0.2821561,0.2821561
"NP",2009,,0.2183138,0.2183138
"NP",2010,0.1544715,0.1544715,0.1544715
"NP",2011,0.1537092,0.1537092,0.1537092
"NP",2012,0.09335319,0.09335319,0.09335319
"NP",2013,0.08893025,0.08893025,0.08893025
"NP",2014,,,0.07962307
"NP",2015,0.07031589,,0.07031589
"NP",2016,,,0.07031589
"NP",2017,,,0.07031589
"NL",1981,0.004749113,0.004749113,0.004749113
"NL",1982,,0.004749113,0.004749113
"NL",1983,,0.004749113,0.004749113
"NL",1984,0.004749113,0.004749113,0.004749113
"NL",1985,,0.004749113,0.004749113
"NL",1986,,0.004749113,0.004749113
"NL",1987,0.004749113,0.004749113,0.004749113
"NL",1988,,0.00395232733333333,0.00395232733333333
"NL",1989,,0.00315554166666667,0.00315554166666667
"NL",1990,0.002358756,0.002358756,0.002358756
"NL",1991,,0.002358756,0.002358756
"NL",1992,,0.002358756,0.002358756
"NL",1993,0.002358756,0.002358756,0.002358756
"NL",1994,,0.002358756,0.002358756
"NL",1995,,0.002358756,0.002358756
"NL",1996,0.002358756,0.002358756,0.002358756
"NL",1997,,0.002358756,0.002358756
"NL",1998,,0.002358756,0.002358756
"NL",1999,0.002358756,0.002358756,0.002358756
"NL",2000,,0.002358756,0.002358756
"NL",2001,,0.002358756,0.002358756
"NL",2002,0.002358756,0.002358756,0.002358756
"NL",2003,,0.001572504,0.001572504
"NL",2004,,0.000786252,0.000786252
"NL",2005,0,0,0
"NL",2006,,0,0
"NL",2007,,0,0
"NL",2008,0,0,0
"NL",2009,,0,0
"NL",2010,0,0,0
"NL",2011,0,0,0
"NL",2012,0,0,0
"NL",2013,0,0,0
"NL",2014,,,0
"NL",2015,0,,0
"NL",2016,,,0
"NL",2017,,,0
"NI",1981,0.07717989,0.07717989,0.07717989
"NI",1982,,0.08190256,0.08190256
"NI",1983,,0.08662523,0.08662523
"NI",1984,0.0913479,0.0913479,0.0913479
"NI",1985,,0.102323266666667,0.102323266666667
"NI",1986,,0.113298633333333,0.113298633333333
"NI",1987,0.124274,0.124274,0.124274
"NI",1988,,0.148045733333333,0.148045733333333
"NI",1989,,0.171817466666667,0.171817466666667
"NI",1990,0.1955892,0.1955892,0.1955892
"NI",1991,,0.203913,0.203913
"NI",1992,,0.2122368,0.2122368
"NI",1993,0.2205606,0.2205606,0.2205606
"NI",1994,,0.210974,0.210974
"NI",1995,,0.2013874,0.2013874
"NI",1996,0.1918008,0.1918008,0.1918008
"NI",1997,,0.1840958,0.1840958
"NI",1998,,0.1763908,0.1763908
"NI",1999,0.1686858,0.1686858,0.1686858
"NI",2000,,0.166828166666667,0.166828166666667
"NI",2001,,0.164970533333333,0.164970533333333
"NI",2002,0.1631129,0.1631129,0.1631129
"NI",2003,,0.1605726,0.1605726
"NI",2004,,0.1580323,0.1580323
"NI",2005,0.155492,0.155492,0.155492
"NI",2006,,0.127655836666667,0.127655836666667
"NI",2007,,0.0998196733333333,0.0998196733333333
"NI",2008,0.07198351,0.07198351,0.07198351
"NI",2009,,0.06849286,0.06849286
"NI",2010,0.06500221,0.06500221,0.06500221
"NI",2011,0.05660415,0.05660415,0.05660415
"NI",2012,0.05036949,0.05036949,0.05036949
"NI",2013,0.04374696,0.04374696,0.04374696
"NI",2014,,,0.036203915
"NI",2015,0.02866087,,0.02866087
"NI",2016,,,0.02866087
"NI",2017,,,0.02866087
"NE",1981,0.5316399,0.5316399,0.5316399
"NE",1982,,0.597500333333333,0.597500333333333
"NE",1983,,0.663360766666667,0.663360766666667
"NE",1984,0.7292212,0.7292212,0.7292212
"NE",1985,,0.719356,0.719356
"NE",1986,,0.7094908,0.7094908
"NE",1987,0.6996256,0.6996256,0.6996256
"NE",1988,,0.7049082,0.7049082
"NE",1989,,0.7101908,0.7101908
"NE",1990,0.7154734,0.7154734,0.7154734
"NE",1991,,0.7391267,0.7391267
"NE",1992,,0.76278,0.76278
"NE",1993,0.7864333,0.7864333,0.7864333
"NE",1994,,0.792430666666667,0.792430666666667
"NE",1995,,0.798428033333333,0.798428033333333
"NE",1996,0.8044254,0.8044254,0.8044254
"NE",1997,,0.795794133333333,0.795794133333333
"NE",1998,,0.787162866666667,0.787162866666667
"NE",1999,0.7785316,0.7785316,0.7785316
"NE",2000,,0.7740496,0.7740496
"NE",2001,,0.7695676,0.7695676
"NE",2002,0.7650856,0.7650856,0.7650856
"NE",2003,,0.759833666666667,0.759833666666667
"NE",2004,,0.754581733333333,0.754581733333333
"NE",2005,0.7493298,0.7493298,0.7493298
"NE",2006,,0.720464166666667,0.720464166666667
"NE",2007,,0.691598533333333,0.691598533333333
"NE",2008,0.6627329,0.6627329,0.6627329
"NE",2009,,0.6069739,0.6069739
"NE",2010,0.5512149,0.5512149,0.5512149
"NE",2011,0.5033813,0.5033813,0.5033813
"NE",2012,0.4642876,0.4642876,0.4642876
"NE",2013,0.4632012,0.4632012,0.4632012
"NE",2014,,,0.4541399
"NE",2015,0.4450786,,0.4450786
"NE",2016,,,0.4450786
"NE",2017,,,0.4450786
"NG",1981,0.4618809,0.4618809,0.4618809
"NG",1982,,0.490296233333333,0.490296233333333
"NG",1983,,0.518711566666667,0.518711566666667
"NG",1984,0.5471269,0.5471269,0.5471269
"NG",1985,,0.5796077,0.5796077
"NG",1986,,0.6120885,0.6120885
"NG",1987,0.6445693,0.6445693,0.6445693
"NG",1988,,0.615752933333333,0.615752933333333
"NG",1989,,0.586936566666667,0.586936566666667
"NG",1990,0.5581202,0.5581202,0.5581202
"NG",1991,,0.567053966666667,0.567053966666667
"NG",1992,,0.575987733333333,0.575987733333333
"NG",1993,0.5849215,0.5849215,0.5849215
"NG",1994,,0.6016235,0.6016235
"NG",1995,,0.6183255,0.6183255
"NG",1996,0.6350275,0.6350275,0.6350275
"NG",1997,,0.644795066666667,0.644795066666667
"NG",1998,,0.654562633333333,0.654562633333333
"NG",1999,0.6643302,0.6643302,0.6643302
"NG",2000,,0.662765566666667,0.662765566666667
"NG",2001,,0.661200933333333,0.661200933333333
"NG",2002,0.6596363,0.6596363,0.6596363
"NG",2003,,0.617409933333333,0.617409933333333
"NG",2004,,0.575183566666667,0.575183566666667
"NG",2005,0.5329572,0.5329572,0.5329572
"NG",2006,,0.533726,0.533726
"NG",2007,,0.5344948,0.5344948
"NG",2008,0.5352636,0.5352636,0.5352636
"NG",2009,,0.53289235,0.53289235
"NG",2010,0.5305211,0.5305211,0.5305211
"NG",2011,0.5206284,0.5206284,0.5206284
"NG",2012,0.5117671,0.5117671,0.5117671
"NG",2013,0.4961218,0.4961218,0.4961218
"NG",2014,,,0.4868788
"NG",2015,0.4776358,,0.4776358
"NG",2016,,,0.4776358
"NG",2017,,,0.4776358
"NO",1981,0.002321372,0.002321372,0.002321372
"NO",1982,,0.002321372,0.002321372
"NO",1983,,0.002321372,0.002321372
"NO",1984,0.002321372,0.002321372,0.002321372
"NO",1985,,0.002321372,0.002321372
"NO",1986,,0.002321372,0.002321372
"NO",1987,0.002321372,0.002321372,0.002321372
"NO",1988,,0.002321372,0.002321372
"NO",1989,,0.002321372,0.002321372
"NO",1990,0.002321372,0.002321372,0.002321372
"NO",1991,,0.002321372,0.002321372
"NO",1992,,0.002321372,0.002321372
"NO",1993,0.002321372,0.002321372,0.002321372
"NO",1994,,0.002321372,0.002321372
"NO",1995,,0.002321372,0.002321372
"NO",1996,0.002321372,0.002321372,0.002321372
"NO",1997,,0.002321372,0.002321372
"NO",1998,,0.002321372,0.002321372
"NO",1999,0.002321372,0.002321372,0.002321372
"NO",2000,,0.002321372,0.002321372
"NO",2001,,0.002321372,0.002321372
"NO",2002,0.002321372,0.002321372,0.002321372
"NO",2003,,0.002254489,0.002254489
"NO",2004,,0.002187606,0.002187606
"NO",2005,0.002120723,0.002120723,0.002120723
"NO",2006,,0.00221431866666667,0.00221431866666667
"NO",2007,,0.00230791433333333,0.00230791433333333
"NO",2008,0.00240151,0.00240151,0.00240151
"NO",2009,,0.001200755,0.001200755
"NO",2010,0,0,0
"NO",2011,0,0,0
"NO",2012,0,0,0
"NO",2013,0,0,0
"NO",2014,,,0.0011918955
"NO",2015,0.002383791,,0.002383791
"NO",2016,,,0.002383791
"NO",2017,,,0.002383791
"PK",1981,0.710938,0.710938,0.710938
"PK",1982,,0.695216366666667,0.695216366666667
"PK",1983,,0.679494733333333,0.679494733333333
"PK",1984,0.6637731,0.6637731,0.6637731
"PK",1985,,0.649710566666667,0.649710566666667
"PK",1986,,0.635648033333333,0.635648033333333
"PK",1987,0.6215855,0.6215855,0.6215855
