"di_id","Year","Poorpop","Poorpop.Interp","P20population"
"BF",2010,8385781.7013768,8385781.7013768,9543187.8753111
"BF",2011,8227892.8766672,8227892.8766672,10114470.6840496
"BF",2012,7971261.9752096,7971261.9752096,10408408.9406672
"BF",2013,7750727.7129813,7750727.7129813,11047088.0952861
"BF",2014,,7751127.94561065,
"BF",2015,7751528.17824,7751528.17824,12116126.9861184
"BF",2016,,7751528.17824,
"BF",2017,,7751528.17824,
"BI",1981,3573224.173525,3573224.173525,2060783.173121
"BI",1982,,3698880.54859507,
"BI",1983,,3824536.92366513,
"BI",1984,3950193.2987352,3950193.2987352,2911701.3531804
"BI",1985,,4002586.08820053,
"BI",1986,,4054978.87766587,
"BI",1987,4107371.6671312,4107371.6671312,3126249.0817792
"BI",1988,,4213733.19309813,
"BI",1989,,4320094.71906507,
"BI",1990,4426456.245032,4426456.245032,3312955.94206
"BI",1991,,4528802.36358513,
"BI",1992,,4631148.48213827,
"BI",1993,4733494.6006914,4733494.6006914,3726744.0535072
"BI",1994,,4851800.5093268,
"BI",1995,,4970106.4179622,
"BI",1996,5088412.3265976,5088412.3265976,4541010.8572752
"BI",1997,,5147916.3213224,
"BI",1998,,5207420.3160472,
"BI",1999,5266924.310772,5266924.310772,4748076.033858
"BI",2000,,5329291.8984315,
"BI",2001,,5391659.486091,
"BI",2002,5454027.0737505,5454027.0737505,5040574.7368633
"BI",2003,,5608672.22797943,
"BI",2004,,5763317.38220837,
"BI",2005,5917962.5364373,5917962.5364373,5843049.6731649
"BI",2006,,6007657.22710833,
"BI",2007,,6097351.91777937,
"BI",2008,6187046.6084504,6187046.6084504,6381581.1817616
"BI",2009,,6380316.8117047,
"BI",2010,6573587.014959,6573587.014959,7020101.66364
"BI",2011,6731918.6245392,6731918.6245392,7388134.556386
"BI",2012,6865259.058777,6865259.058777,7668163.258929
"BI",2013,6945122.0791332,6945122.0791332,7988227.4089074
"BI",2014,,7283631.4869636,
"BI",2015,7622140.894794,7622140.894794,8841954.208181
"BI",2016,,7622140.894794,
"BI",2017,,7622140.894794,
"CV",1981,191794.1587316,191794.1587316,109155.8432232
"CV",1982,,191518.895073467,
"CV",1983,,191243.631415333,
"CV",1984,190968.3677572,190968.3677572,125486.4109686
"CV",1985,,188602.313282933,
"CV",1986,,186236.258808667,
"CV",1987,183870.2043344,183870.2043344,130718.0019381
"CV",1988,,183551.322520933,
"CV",1989,,183232.440707467,
"CV",1990,182913.558894,182913.558894,124883.364123
"CV",1991,,181118.478574733,
"CV",1992,,179323.398255467,
"CV",1993,177528.3179362,177528.3179362,119503.6340412
"CV",1994,,160936.901486367,
"CV",1995,,144345.485036533,
"CV",1996,127754.0685867,127754.0685867,91203.5323392
"CV",1997,,115078.3730183,
"CV",1998,,102402.6774499,
"CV",1999,89726.9818815,89726.9818815,59097.3815475
"CV",2000,,83513.8881546,
"CV",2001,,77300.7944277,
"CV",2002,71087.7007008,71087.7007008,50393.9048688
"CV",2003,,65857.3289884,
"CV",2004,,60626.957276,
"CV",2005,55396.5855636,55396.5855636,52452.0871554
"CV",2006,,48634.64467554,
"CV",2007,,41872.70378748,
"CV",2008,35110.76289942,35110.76289942,42182.71816819
"CV",2009,,36966.45676291,
"CV",2010,38822.1506264,38822.1506264,53889.4254816
"CV",2011,35213.63602568,35213.63602568,58571.3863476
"CV",2012,36091.89834803,36091.89834803,66306.5804656
"CV",2013,36997.28781778,36997.28781778,77889.514242
"CV",2014,,37711.870874185,
"CV",2015,38426.45393059,38426.45393059,92779.620387
"CV",2016,,38426.45393059,
"CV",2017,,38426.45393059,
"CM",1981,2214989.8109176,2214989.8109176,367705.60739768
"CM",1982,,2082046.36995977,
"CM",1983,,1949102.92900193,
"CM",1984,1816159.4880441,1816159.4880441,484442.89313433
"CM",1985,,1846553.100825,
"CM",1986,,1876946.7136059,
"CM",1987,1907340.3263868,1907340.3263868,711481.59751498
"CM",1988,,2563879.58292553,
"CM",1989,,3220418.83946427,
"CM",1990,3876958.096003,3876958.096003,1578598.6804986
"CM",1991,,4669923.44765857,
"CM",1992,,5462888.79931413,
"CM",1993,6255854.1509697,6255854.1509697,3597245.2885805
"CM",1994,,6384052.6031598,
"CM",1995,,6512251.0553499,
"CM",1996,6640449.50754,6640449.50754,4594108.2995376
"CM",1997,,5907271.92898213,
"CM",1998,,5174094.35042427,
"CM",1999,4440916.7718664,4440916.7718664,2724730.5773534
"CM",2000,,4256737.72907867,
"CM",2001,,4072558.68629093,
"CM",2002,3888379.6435032,3888379.6435032,2815755.803616
"CM",2003,,4159509.6916053,
"CM",2004,,4430639.7397074,
"CM",2005,4701769.7878095,4701769.7878095,4533281.084808
"CM",2006,,4947988.9479306,
"CM",2007,,5194208.1080517,
"CM",2008,5440427.2681728,5440427.2681728,5961555.4575744
"CM",2009,,5735078.38373165,
"CM",2010,6029729.4992905,6029729.4992905,7166206.4346515
"CM",2011,6026615.1946701,6026615.1946701,7709899.2539013
"CM",2012,5942113.9215543,5942113.9215543,7895284.9698744
"CM",2013,5676205.445508,5676205.445508,8141132.556239
"CM",2014,,5440187.842742,
"CM",2015,5204170.239976,5204170.239976,8249197.1342678
"CM",2016,,5204170.239976,
"CM",2017,,5204170.239976,
"CA",1981,123185.5041,123185.5041,123185.5041
"CA",1982,,112786.909325333,
"CA",1983,,102388.314550667,
"CA",1984,91989.719776,91989.719776,63576.570008
"CA",1985,,80893.5466506667,
"CA",1986,,69797.3735253333,
"CA",1987,58701.2004,58701.2004,0
"CA",1988,,59371.039562,
"CA",1989,,60040.878724,
"CA",1990,60710.717886,60710.717886,45349.464964
"CA",1991,,63343.69423393,
"CA",1992,,65976.67058186,
"CA",1993,68609.64692979,68609.64692979,68609.64692979
"CA",1994,,86841.31017176,
"CA",1995,,105072.97341373,
"CA",1996,123304.6366557,123304.6366557,72246.1806365
"CA",1997,,120282.643603,
"CA",1998,,117260.6505503,
"CA",1999,114238.6574976,114238.6574976,75783.7716768
"CA",2000,,101947.5026284,
"CA",2001,,89656.3477592,
"CA",2002,77365.19289,77365.19289,77365.19289
"CA",2003,,77978.187284,
"CA",2004,,78591.181678,
"CA",2005,79204.176072,79204.176072,79204.176072
"CA",2006,,80335.304203723,
"CA",2007,,81466.432335446,
"CA",2008,82597.560467169,82597.560467169,82597.560467169
"CA",2009,,83606.6119070545,
"CA",2010,84615.66334694,84615.66334694,84615.66334694
"CA",2011,113947.24913042,113947.24913042,113947.24913042
"CA",2012,144130.213674015,144130.213674015,144130.213674015
"CA",2013,174975.570095396,174975.570095396,174975.570095396
"CA",2014,,176700.564196478,
"CA",2015,178425.55829756,178425.55829756,178425.55829756
"CA",2016,,178425.55829756,
"CA",2017,,178425.55829756,
"CF",1981,1856118.5920129,1856118.5920129,1459925.2820819
"CF",1982,,1915666.85185373,
"CF",1983,,1975215.11169457,
"CF",1984,2034763.3715354,2034763.3715354,1727719.1147117
"CF",1985,,2094975.8401396,
"CF",1986,,2155188.3087438,
"CF",1987,2215400.777348,2215400.777348,1967627.4704404
"CF",1988,,2275690.108216,
"CF",1989,,2335979.439084,
"CF",1990,2396268.769952,2396268.769952,2133662.338244
"CF",1991,,2482213.00251967,
"CF",1992,,2568157.23508733,
"CF",1993,2654101.467655,2654101.467655,2411217.7129326
"CF",1994,,2658428.824376,
"CF",1995,,2662756.181097,
"CF",1996,2667083.537818,2667083.537818,2449039.465516
"CF",1997,,2631483.7390192,
"CF",1998,,2595883.9402204,
"CF",1999,2560284.1414216,2560284.1414216,2274026.4490812
"CF",2000,,2535197.02644413,
"CF",2001,,2510109.91146667,
"CF",2002,2485022.7964892,2485022.7964892,2247198.8872288
"CF",2003,,2555890.64305613,
"CF",2004,,2626758.48962307,
"CF",2005,2697626.33619,2697626.33619,2666801.581056
"CF",2006,,2758237.8599898,
"CF",2007,,2818849.3837896,
"CF",2008,2879460.9075894,2879460.9075894,2965224.9219942
"CF",2009,,2890291.91779345,
"CF",2010,2901122.9279975,2901122.9279975,3099112.095615
"CF",2011,2866127.3178912,2866127.3178912,3182851.8470958
"CF",2012,2806566.1302,2806566.1302,3182333.5709536
"CF",2013,3569925.2478687,3569925.2478687,3870053.0028993
"CF",2014,,3551907.35809935,
"CF",2015,3533889.46833,3533889.46833,3928917.37251
"CF",2016,,3533889.46833,
"CF",2017,,3533889.46833,
"TD",1981,3666024.1611014,3666024.1611014,2276139.9495406
"TD",1982,,3652300.6608668,
"TD",1983,,3638577.1606322,
"TD",1984,3624853.6603976,3624853.6603976,2478548.3507634
"TD",1985,,3694577.40067583,
"TD",1986,,3764301.14095407,
"TD",1987,3834024.8812323,3834024.8812323,2837747.634901
"TD",1988,,3910277.5054714,
"TD",1989,,3986530.1297105,
"TD",1990,4062782.7539496,4062782.7539496,2957910.5034886
"TD",1991,,4317971.3209688,
"TD",1992,,4573159.887988,
"TD",1993,4828348.4550072,4828348.4550072,3720916.9958202
"TD",1994,,4957152.25502433,
"TD",1995,,5085956.05504147,
"TD",1996,5214759.8550586,5214759.8550586,4439602.9773792
"TD",1997,,5395216.5045328,
"TD",1998,,5575673.154007,
"TD",1999,5756129.8034812,5756129.8034812,4938555.5298912
"TD",2000,,5878913.21735377,
"TD",2001,,6001696.63122633,
"TD",2002,6124480.0450989,6124480.0450989,5483687.6122827
"TD",2003,,5418913.35443017,
"TD",2004,,4713346.66376143,
"TD",2005,4007779.9730927,4007779.9730927,3888673.1628101
"TD",2006,,4238091.39739253,
"TD",2007,,4468402.82169237,
"TD",2008,4698714.2459922,4698714.2459922,5041696.1742555
"TD",2009,,4553678.8510292,
"TD",2010,4408643.4560662,4408643.4560662,5143984.583066
"TD",2011,4723039.7871816,4723039.7871816,5872600.0779531
"TD",2012,4566437.6947545,4566437.6947545,5925554.2652175
"TD",2013,4584247.7198364,4584247.7198364,6438730.1870199
"TD",2014,,4683415.7818316,
"TD",2015,4782583.8438268,4782583.8438268,7129306.219222
"TD",2016,,4782583.8438268,
"TD",2017,,4782583.8438268,
"CL",1981,886934.03004,886934.03004,275041.40563872
"CL",1982,,1117454.9452968,
"CL",1983,,1347975.8605536,
"CL",1984,1578496.7758104,1578496.7758104,638731.2961754
"CL",1985,,1542441.99205977,
"CL",1986,,1506387.20830913,
"CL",1987,1470332.4245585,1470332.4245585,720785.3359281
"CL",1988,,1339024.15710185,
"CL",1989,,1207715.88964521,
"CL",1990,1076407.62218856,1076407.62218856,480224.19550284
"CL",1991,,944846.44797732,
"CL",1992,,813285.27376608,
"CL",1993,681724.09955484,681724.09955484,323478.93645456
"CL",1994,,620592.492627207,
"CL",1995,,559460.885699573,
"CL",1996,498329.27877194,498329.27877194,320444.7231867
"CL",1997,,541077.921898947,
"CL",1998,,583826.565025953,
"CL",1999,626575.20815296,626575.20815296,434872.065012
"CL",2000,,642588.30477814,
"CL",2001,,658601.40140332,
"CL",2002,674614.4980285,674614.4980285,526104.81671775
"CL",2003,,606002.227603213,
"CL",2004,,537389.957177927,
"CL",2005,468777.68675264,468777.68675264,448044.37216472
"CL",2006,,441255.17542428,
"CL",2007,,413732.66409592,
"CL",2008,386210.15276756,386210.15276756,421737.57859706
"CL",2009,,370255.77879435,
"CL",2010,354301.40482114,354301.40482114,435591.66268324
"CL",2011,267976.77593037,267976.77593037,397653.23877968
"CL",2012,206417.68246524,206417.68246524,305252.1777862
"CL",2013,160068.277533336,160068.277533336,266542.38390096
"CL",2014,,195265.357524133,
"CL",2015,230462.43751493,230462.43751493,398770.05692828
"CL",2016,,230462.43751493,
"CL",2017,,230462.43751493,
"CN",1981,877754109.621,877754109.621,531534071.094
"CN",1982,,846982338.1465,
"CN",1983,,816210566.672,
"CN",1984,785438795.1975,785438795.1975,428723301.2475
"CN",1985,,743465812.7225,
"CN",1986,,701492830.2475,
"CN",1987,659519847.7725,659519847.7725,376883738.3625
"CN",1988,,691603294.3935,
"CN",1989,,723686741.0145,
"CN",1990,755770187.6355,755770187.6355,454295815.149
"CN",1991,,727743949.618333,
"CN",1992,,699717711.601167,
"CN",1993,671691473.584,671691473.584,429524410.464
"CN",1994,,618434069.977667,
"CN",1995,,565176666.371333,
"CN",1996,511919262.765,511919262.765,348940941.885
"CN",1997,,510583010.8285,
"CN",1998,,509246758.892,
"CN",1999,507910506.9555,507910506.9555,366107293.904
"CN",2000,,474966745.077,
"CN",2001,,442022983.1985,
"CN",2002,409079221.32,409079221.32,326461923.48
"CN",2003,,354200807.532,
"CN",2004,,299322393.744,
"CN",2005,244443979.956,244443979.956,233916962.444
"CN",2006,,227666442.347833,
"CN",2007,,210888904.739667,
"CN",2008,194111367.1315,194111367.1315,214924081.5605
"CN",2009,,171847773.3945,
"CN",2010,149584179.6575,149584179.6575,193556415.7945
"CN",2011,106206996.4846,106206996.4846,168001598.983
"CN",2012,87338829.1873,87338829.1873,152910560.116
"CN",2013,25169843.0448,25169843.0448,79299415.5372
"CN",2014,,17574852.12169,
"CN",2015,9979861.19858,9979861.19858,49137600.139
"CN",2016,,9979861.19858,
"CN",2017,,9979861.19858,
"CO",1981,2712039.31246374,2712039.31246374,1316720.61125633
"CO",1982,,2815721.80254861,
"CO",1983,,2919404.29263347,
"CO",1984,3023086.78271834,3023086.78271834,1665920.46955204
"CO",1985,,3044725.59305814,
"CO",1986,,3066364.40339795,
"CO",1987,3088003.21373775,3088003.21373775,1873312.61753625
"CO",1988,,3081636.98297135,
"CO",1989,,3075270.75220495,
"CO",1990,3068904.52143855,3068904.52143855,1896377.2942596
"CO",1991,,3264165.5625409,
"CO",1992,,3459426.60364325,
"CO",1993,3654687.6447456,3654687.6447456,2455919.24450784
"CO",1994,,4535434.87940167,
"CO",1995,,5416182.11405773,
"CO",1996,6296929.3487138,6296929.3487138,5024843.4710674
"CO",1997,,6862130.78072113,
"CO",1998,,7427332.21272847,
"CO",1999,7992533.6447358,7992533.6447358,6426915.2510859
"CO",2000,,7309921.0184195,
"CO",2001,,6627308.3921032,
"CO",2002,5944695.7657869,5944695.7657869,4753319.6332071
"CO",2003,,5363660.57283696,
"CO",2004,,4782625.37988702,
"CO",2005,4201590.18693708,4201590.18693708,4011788.3089795
"CO",2006,,4357816.11244045,
"CO",2007,,4514042.03794383,
"CO",2008,4670267.9634472,4670267.9634472,5068140.5448312
"CO",2009,,4136478.19757558,
"CO",2010,3602688.43170397,3602688.43170397,4438235.24704059
"CO",2011,2952582.94203444,2952582.94203444,4217155.2282717
"CO",2012,2976553.13566925,2976553.13566925,4431936.95742175
"CO",2013,2718757.32158023,2718757.32158023,4487122.76334805
"CO",2014,,2452382.24489233,
"CO",2015,2186007.16820442,2186007.16820442,4113008.38890095
"CO",2016,,2186007.16820442,
"CO",2017,,2186007.16820442,
"KM",1981,35231.4936498,35231.4936498,4770.34048608
"KM",1982,,34181.2987574867,
"KM",1983,,33131.1038651733,
"KM",1984,32080.90897286,32080.90897286,6403.31249514
"KM",1985,,34264.42004164,
"KM",1986,,36447.93111042,
"KM",1987,38631.4421792,38631.4421792,12523.57223916
"KM",1988,,41188.6444723333,
"KM",1989,,43745.8467654667,
"KM",1990,46303.0490586,46303.0490586,15761.21431734
"KM",1991,,48843.4931772,
"KM",1992,,51383.9372958,
"KM",1993,53924.3814144,53924.3814144,20953.85631738
"KM",1994,,60102.6319579667,
"KM",1995,,66280.8825015333,
"KM",1996,72459.1330451,72459.1330451,46737.52924771
"KM",1997,,74828.3271164667,
"KM",1998,,77197.5211878333,
"KM",1999,79566.7152592,79566.7152592,54241.1893504
"KM",2000,,78176.4203453333,
"KM",2001,,76786.1254314667,
"KM",2002,75395.8305176,75395.8305176,55995.40650897
"KM",2003,,78408.2703929333,
"KM",2004,,81420.7102682667,
"KM",2005,84433.1501436,84433.1501436,80882.9000594
"KM",2006,,90957.7936811,
"KM",2007,,97482.4372186,
"KM",2008,104007.0807561,104007.0807561,113961.9969733
"KM",2009,,110111.36730825,
"KM",2010,116215.6538604,116215.6538604,144134.592928
"KM",2011,121865.7002457,121865.7002457,169845.4801614
"KM",2012,126627.3874288,126627.3874288,187008.9090356
"KM",2013,131971.4285,131971.4285,208058.3748
"KM",2014,,136888.4545116,
"KM",2015,141805.4805232,141805.4805232,241034.869232
"KM",2016,,141805.4805232,
"KM",2017,,141805.4805232,
"CD",1981,16693264.4249688,16693264.4249688,7842302.8711356
"CD",1982,,17170396.5653246,
"CD",1983,,17647528.7056804,
"CD",1984,18124660.8460362,18124660.8460362,11130358.409433
"CD",1985,,18633076.9269114,
"CD",1986,,19141493.0077866,
"CD",1987,19649909.0886618,19649909.0886618,13726615.6444482
"CD",1988,,21232958.2678139,
"CD",1989,,22816007.4469659,
"CD",1990,24399056.626118,24399056.626118,18202624.3292298
"CD",1991,,27503142.9736242,
"CD",1992,,30607229.3211303,
"CD",1993,33711315.6686365,33711315.6686365,29517834.962326
"CD",1994,,35286196.7595129,
"CD",1995,,36861077.8503892,
"CD",1996,38435958.9412656,38435958.9412656,36221171.8613136
"CD",1997,,39876209.4506599,
"CD",1998,,41316459.9600543,
"CD",1999,42756710.4694486,42756710.4694486,41115254.8009944
"CD",2000,,44295431.2924591,
"CD",2001,,45834152.1154695,
"CD",2002,47372872.93848,47372872.93848,46448713.6956404
"CD",2003,,48706379.311658,
"CD",2004,,50039885.684836,
"CD",2005,51373392.058014,51373392.058014,51244446.8568864
"CD",2006,,52049064.0310472,
"CD",2007,,52724736.0040804,
"CD",2008,53400407.9771136,53400407.9771136,54058782.1723536
"CD",2009,,54345879.9674946,
"CD",2010,55291351.9578756,55291351.9578756,57241070.7529255
"CD",2011,55104590.5306778,55104590.5306778,58521854.4384491
"CD",2012,54593936.634402,54593936.634402,59121849.0739824
"CD",2013,54144301.8365412,54144301.8365412,60688410.7882905
"CD",2014,,54626124.6420389,
"CD",2015,55107947.4475365,55107947.4475365,64185662.1307491
"CD",2016,,55107947.4475365,
"CD",2017,,55107947.4475365,
"CG",1981,955598.78736,955598.78736,399331.5766076
"CG",1982,,900616.674092133,
"CG",1983,,845634.560824267,
"CG",1984,790652.4475564,790652.4475564,366918.672846
"CG",1985,,874311.671165933,
"CG",1986,,957970.894775467,
"CG",1987,1041630.118385,1041630.118385,623907.477535
"CG",1988,,1080647.53588043,
"CG",1989,,1119664.95337587,
"CG",1990,1158682.3708713,1158682.3708713,704117.9691373
"CG",1991,,1212251.06641143,
"CG",1992,,1265819.76195157,
"CG",1993,1319388.4574917,1319388.4574917,881814.8437853
"CG",1994,,1385294.82616367,
"CG",1995,,1451201.19483563,
"CG",1996,1517107.5635076,1517107.5635076,1217520.1955746
"CG",1997,,1606263.1770768,
"CG",1998,,1695418.790646,
"CG",1999,1784574.4042152,1784574.4042152,1464544.057896
"CG",2000,,1792414.49755747,
"CG",2001,,1800254.59089973,
"CG",2002,1808094.684242,1808094.684242,1574410.518198
"CG",2003,,1844733.3430979,
"CG",2004,,1881372.0019538,
"CG",2005,1918010.6608097,1918010.6608097,1882440.8327988
"CG",2006,,1917904.12679163,
"CG",2007,,1917797.59277357,
"CG",2008,1917691.0587555,1917691.0587555,2008144.616164
"CG",2009,,1782989.77405185,
"CG",2010,1648288.4893482,1648288.4893482,1885084.3708347
"CG",2011,1668130.193227,1668130.193227,2031241.597401
"CG",2012,1696372.8849319,1696372.8849319,2150020.8228989
"CG",2013,1728131.5237265,1728131.5237265,2324642.3070757
"CG",2014,,1736776.24292245,
"CG",2015,1745420.9621184,1745420.9621184,2510392.5508032
"CG",2016,,1745420.9621184,
"CG",2017,,1745420.9621184,
"CR",1981,606053.2918725,606053.2918725,296720.6387643
"CR",1982,,561494.385796267,
"CR",1983,,516935.479720033,
"CR",1984,472376.5736438,472376.5736438,274616.2707537
"CR",1985,,439386.2240723,
"CR",1986,,406395.8745008,
"CR",1987,373405.5249293,373405.5249293,244548.11545291
"CR",1988,,351282.30373295,
"CR",1989,,329159.0825366,
"CR",1990,307035.86134025,307035.86134025,203582.9716956
"CR",1991,,293866.124968473,
"CR",1992,,280696.388596697,
"CR",1993,267526.65222492,267526.65222492,190674.03836352
"CR",1994,,273794.70118168,
"CR",1995,,280062.75013844,
"CR",1996,286330.7990952,286330.7990952,228472.00574452
"CR",1997,,272605.544050293,
"CR",1998,,258880.289005387,
"CR",1999,245155.03396048,245155.03396048,182821.61658647
"CR",2000,,223995.819420107,
"CR",2001,,202836.604879733,
"CR",2002,181677.39033936,181677.39033936,149376.54382096
"CR",2003,,165525.35995388,
"CR",2004,,149373.3295684,
"CR",2005,133221.29918292,133221.29918292,125786.85529995
"CR",2006,,121155.558161027,
"CR",2007,,109089.817139133,
"CR",2008,97024.07611724,97024.07611724,108580.57389908
"CR",2009,,82540.52676902,
"CR",2010,68056.9774208,68056.9774208,83491.9756032
"CR",2011,74762.16495978,74762.16495978,109556.42391184
"CR",2012,75710.929635,75710.929635,111966.02806158
"CR",2013,76337.77715599,76337.77715599,127088.31105929
"CR",2014,,74600.507304295,
"CR",2015,72863.2374526,72863.2374526,131751.972282
"CR",2016,,72863.2374526,
"CR",2017,,72863.2374526,
"CI",1981,369877.43066814,369877.43066814,103863.24242631
"CI",1982,,474886.037669543,
"CI",1983,,579894.644670947,
"CI",1984,684903.25167235,684903.25167235,197197.23084455
"CI",1985,,685173.789092917,
"CI",1986,,685444.326513483,
"CI",1987,685714.86393405,685714.86393405,203366.11645386
"CI",1988,,1046819.00984123,
"CI",1989,,1407923.15574842,
"CI",1990,1769027.3016556,1769027.3016556,670947.87909046
"CI",1991,,2203738.22107993,
"CI",1992,,2638449.14050427,
"CI",1993,3073160.0599286,3073160.0599286,1432638.5924343
"CI",1994,,3092282.25452143,
