"di_id","Year","Depth.Of.Extreme.Poverty"
"SN",1990,0.3618509
"SN",1991,0.3649579
"SN",1992,
"SN",1993,0.2794166
"SN",1994,0.2143426
"SN",1995,
"SN",1996,0.2096976
"SN",1997,
"SN",1998,
"SN",1999,0.1758523
"SN",2000,
"SN",2001,0.1649449
"SN",2002,0.1675534
"SN",2003,
"SN",2004,
"SN",2005,0.1292165
"SN",2006,
"SN",2007,
"SN",2008,0.1233093
"SN",2009,
"SN",2010,0.1240808
"SN",2011,0.12848
"SN",2012,0.125533
"SN",2013,0.1245285
"SN",2014,
"SN",2015,0.113795
"SN",2016,
"SN",2017,
"SC",1981,0.007907486
"SC",1982,
"SC",1983,
"SC",1984,0.007795511
"SC",1985,
"SC",1986,
"SC",1987,0.006141028
"SC",1988,
"SC",1989,
"SC",1990,0.003306065
"SC",1991,
"SC",1992,
"SC",1993,0.002047106
"SC",1994,
"SC",1995,
"SC",1996,0.00229309
"SC",1997,
"SC",1998,
"SC",1999,0.001074808
"SC",2000,
"SC",2001,
"SC",2002,0.001141795
"SC",2003,
"SC",2004,
"SC",2005,0.0009541598
"SC",2006,0.0005121054
"SC",2007,
"SC",2008,0.0004848653
"SC",2009,
"SC",2010,0.005752576
"SC",2011,0.004987439
"SC",2012,0.004580654
"SC",2013,0.004307828
"SC",2014,
"SC",2015,0.004126537
"SC",2016,
"SC",2017,
"SL",1981,0.4485493
"SL",1982,
"SL",1983,
"SL",1984,0.4495603
"SL",1985,
"SL",1986,
"SL",1987,0.4603551
"SL",1988,
"SL",1989,0.4799378
"SL",1990,0.4733578
"SL",1991,
"SL",1992,
"SL",1993,0.4452973
"SL",1994,
"SL",1995,
"SL",1996,0.4055252
"SL",1997,
"SL",1998,
"SL",1999,0.3792082
"SL",2000,
"SL",2001,
"SL",2002,0.2813211
"SL",2003,0.2387836
"SL",2004,
"SL",2005,0.2260879
"SL",2006,
"SL",2007,
"SL",2008,0.1949952
"SL",2009,
"SL",2010,0.1759115
"SL",2011,0.166637
"SL",2012,0.1269608
"SL",2013,0.08139601
"SL",2014,
"SL",2015,0.1477578
"SL",2016,
"SL",2017,
"SK",1981,0.0005646469
"SK",1982,
"SK",1983,
"SK",1984,0.0005540748
"SK",1985,
"SK",1986,
"SK",1987,0.0004040663
"SK",1988,
"SK",1989,
"SK",1990,0.0002255647
"SK",1991,
"SK",1992,
"SK",1993,0.00147161
"SK",1994,
"SK",1995,
"SK",1996,0.0006824333
"SK",1997,
"SK",1998,
"SK",1999,0.0003821377
"SK",2000,
"SK",2001,
"SK",2002,0.0001347868
"SK",2003,
"SK",2004,0
"SK",2005,8.488764e-05
"SK",2006,0.001072355
"SK",2007,0.001863281
"SK",2008,0
"SK",2009,0.00152821
"SK",2010,0.002510804
"SK",2011,0.001811846
"SK",2012,0.001432857
"SK",2013,0.00157116
"SK",2014,0.004225885
"SK",2015,0.002637402
"SK",2016,
"SK",2017,
"ZA",1981,0.05811035
"ZA",1982,
"ZA",1983,
"ZA",1984,0.0663203
"ZA",1985,
"ZA",1986,
"ZA",1987,0.07671052
"ZA",1988,
"ZA",1989,
"ZA",1990,0.07740219
"ZA",1991,
"ZA",1992,
"ZA",1993,0.09517957
"ZA",1994,
"ZA",1995,
"ZA",1996,0.12866
"ZA",1997,
"ZA",1998,
"ZA",1999,0.1260265
"ZA",2000,0.1171452
"ZA",2001,
"ZA",2002,0.1081556
"ZA",2003,
"ZA",2004,
"ZA",2005,0.0798534
"ZA",2006,
"ZA",2007,
"ZA",2008,0.04903707
"ZA",2009,
"ZA",2010,0.04879558
"ZA",2011,0.05031651
"ZA",2012,0.05301578
"ZA",2013,0.05538755
"ZA",2014,0.06187892
"ZA",2015,0.06194251
"ZA",2016,
"ZA",2017,
"ES",1981,0.007044598
"ES",1982,
"ES",1983,
"ES",1984,0.00708079
"ES",1985,
"ES",1986,
"ES",1987,0.006769358
"ES",1988,
"ES",1989,
"ES",1990,0.006332813
"ES",1991,
"ES",1992,
"ES",1993,0.006267509
"ES",1994,
"ES",1995,
"ES",1996,0.006123973
"ES",1997,
"ES",1998,
"ES",1999,0.005891631
"ES",2000,
"ES",2001,
"ES",2002,0.00575204
"ES",2003,0.005742673
"ES",2004,0.005902871
"ES",2005,0.005782265
"ES",2006,0.006228767
"ES",2007,0.002842296
"ES",2008,0.003668251
"ES",2009,0.005747719
"ES",2010,0.0051994
"ES",2011,0.008573893
"ES",2012,0.006030942
"ES",2013,0.007422169
"ES",2014,0.004859056
"ES",2015,0.006353765
"ES",2016,
"ES",2017,
"LK",1981,0.05253148
"LK",1982,
"LK",1983,
"LK",1984,0.03148347
"LK",1985,0.02552844
"LK",1986,
"LK",1987,0.02211653
"LK",1988,
"LK",1989,
"LK",1990,0.01820107
"LK",1991,
"LK",1992,
"LK",1993,0.0152626
"LK",1994,
"LK",1995,0.0159915
"LK",1996,0.01886719
"LK",1997,
"LK",1998,
"LK",1999,0.01470024
"LK",2000,
"LK",2001,
"LK",2002,0.01406442
"LK",2003,
"LK",2004,
"LK",2005,0.008116111
"LK",2006,0.005480894
"LK",2007,
"LK",2008,0.004240269
"LK",2009,0.004130471
"LK",2010,0.003842612
"LK",2011,0.003102955
"LK",2012,0.00315997
"LK",2013,0.002193294
"LK",2014,
"LK",2015,0.0009458479
"LK",2016,0.0008125684
"LK",2017,
"LC",1981,0.3157944
"LC",1982,
"LC",1983,
"LC",1984,0.2803983
"LC",1985,
"LC",1986,
"LC",1987,0.2110037
"LC",1988,
"LC",1989,
"LC",1990,0.1450936
"LC",1991,
"LC",1992,
"LC",1993,0.1343494
"LC",1994,
"LC",1995,0.1323745
"LC",1996,0.1289431
"LC",1997,
"LC",1998,
"LC",1999,0.1204238
"LC",2000,
"LC",2001,
"LC",2002,0.1351454
"LC",2003,
"LC",2004,
"LC",2005,0.1154902
"LC",2006,
"LC",2007,
"LC",2008,0.09545345
"LC",2009,
"LC",2010,0.1003322
"LC",2011,0.09547511
"LC",2012,0.09774402
"LC",2013,0.09830428
"LC",2014,
"LC",2015,0.09788401
"LC",2016,
"LC",2017,
"SD",1981,0.1465988
"SD",1982,
"SD",1983,
"SD",1984,0.1684195
"SD",1985,
"SD",1986,
"SD",1987,0.1580406
"SD",1988,
"SD",1989,
"SD",1990,0.1740896
"SD",1991,
"SD",1992,
"SD",1993,0.1434654
"SD",1994,
"SD",1995,
"SD",1996,0.1312191
"SD",1997,
"SD",1998,
"SD",1999,0.1089123
"SD",2000,
"SD",2001,
"SD",2002,0.08685244
"SD",2003,
"SD",2004,
"SD",2005,0.06819813
"SD",2006,
"SD",2007,
"SD",2008,0.04044548
"SD",2009,0.03976895
"SD",2010,0.03887273
"SD",2011,0.03159486
"SD",2012,0.02254622
"SD",2013,0.02133727
"SD",2014,
"SD",2015,0.01975454
"SD",2016,
"SD",2017,
"SR",1981,0.1497214
"SR",1982,
"SR",1983,
"SR",1984,0.1548801
"SR",1985,
"SR",1986,
"SR",1987,0.1699909
"SR",1988,
"SR",1989,
"SR",1990,0.1616551
"SR",1991,
"SR",1992,
"SR",1993,0.1682078
"SR",1994,
"SR",1995,
"SR",1996,0.1672961
"SR",1997,
"SR",1998,
"SR",1999,0.1654378
"SR",2000,
"SR",2001,
"SR",2002,0.1624882
"SR",2003,
"SR",2004,
"SR",2005,0.1539684
"SR",2006,
"SR",2007,
"SR",2008,0.1492895
"SR",2009,
"SR",2010,0.1466487
"SR",2011,0.1446653
"SR",2012,0.1439962
"SR",2013,0.1433468
"SR",2014,
"SR",2015,0.1450207
"SR",2016,
"SR",2017,
"SE",1981,0.002352483
"SE",1982,
"SE",1983,
"SE",1984,0.002346818
"SE",1985,
"SE",1986,
"SE",1987,0.002176903
"SE",1988,
"SE",1989,
"SE",1990,0.002174195
"SE",1991,
"SE",1992,
"SE",1993,0.002186364
"SE",1994,
"SE",1995,
"SE",1996,0.002179579
"SE",1997,
"SE",1998,
"SE",1999,0.002159053
"SE",2000,
"SE",2001,
"SE",2002,0.002141509
"SE",2003,0.002136908
"SE",2004,0.002906894
"SE",2005,0.007580008
"SE",2006,0.002260265
"SE",2007,0.003043334
"SE",2008,0.004404592
"SE",2009,0.003072625
"SE",2010,0.003757336
"SE",2011,0.003748444
"SE",2012,0.003411533
"SE",2013,0.004694593
"SE",2014,0.003208553
"SE",2015,0.002524581
"SE",2016,
"SE",2017,
"CH",1981,0
"CH",1982,
"CH",1983,
"CH",1984,0
"CH",1985,
"CH",1986,
"CH",1987,0
"CH",1988,
"CH",1989,
"CH",1990,0
"CH",1991,
"CH",1992,
"CH",1993,0
"CH",1994,
"CH",1995,
"CH",1996,0
"CH",1997,
"CH",1998,
"CH",1999,0
"CH",2000,
"CH",2001,
"CH",2002,0
"CH",2003,
"CH",2004,
"CH",2005,0
"CH",2006,0
"CH",2007,0
"CH",2008,0
"CH",2009,0
"CH",2010,0
"CH",2011,0
"CH",2012,0
"CH",2013,0
"CH",2014,0
"CH",2015,0
"CH",2016,
"CH",2017,
"SY",1981,0.005937671
"SY",1982,
"SY",1983,
"SY",1984,0.01055657
"SY",1985,
"SY",1986,
"SY",1987,0.0147904
"SY",1988,
"SY",1989,
"SY",1990,0.01386609
"SY",1991,
"SY",1992,
"SY",1993,0.005981185
"SY",1994,
"SY",1995,
"SY",1996,0.003626342
"SY",1997,
"SY",1998,
"SY",1999,0.004529576
"SY",2000,
"SY",2001,
"SY",2002,0.002934565
"SY",2003,
"SY",2004,0.002417742
"SY",2005,0.002001979
"SY",2006,
"SY",2007,
"SY",2008,0.001235086
"SY",2009,
"SY",2010,0.0007021974
"SY",2011,0.001031711
"SY",2012,0.004248092
"SY",2013,0.01154492
"SY",2014,
"SY",2015,0.04752462
"SY",2016,
"SY",2017,
"TZ",1981,0.2758921
"TZ",1982,
"TZ",1983,
"TZ",1984,0.267387
"TZ",1985,
"TZ",1986,
"TZ",1987,0.2455861
"TZ",1988,
"TZ",1989,
"TZ",1990,0.289967
"TZ",1991,0.3058021
"TZ",1992,
"TZ",1993,0.3383527
"TZ",1994,
"TZ",1995,
"TZ",1996,0.3992938
"TZ",1997,
"TZ",1998,
"TZ",1999,0.4458847
"TZ",2000,0.4610656
"TZ",2001,
"TZ",2002,0.3963418
"TZ",2003,
"TZ",2004,
"TZ",2005,0.2781485
"TZ",2006,
"TZ",2007,0.2325445
"TZ",2008,0.2181376
"TZ",2009,
"TZ",2010,0.1868956
"TZ",2011,0.1634965
"TZ",2012,0.1523919
"TZ",2013,0.1395944
"TZ",2014,
"TZ",2015,0.1173869
"TZ",2016,
"TZ",2017,
"TH",1981,0.05016192
"TH",1982,
"TH",1983,
"TH",1984,0.03986639
"TH",1985,
"TH",1986,
"TH",1987,0.02983795
"TH",1988,0.02552267
"TH",1989,
"TH",1990,0.01785557
"TH",1991,
"TH",1992,0.0113507
"TH",1993,0.007967021
"TH",1994,0.00525306
"TH",1995,
"TH",1996,0.003389028
"TH",1997,
"TH",1998,0.00228283
"TH",1999,0.003600308
"TH",2000,0.004072161
"TH",2001,
"TH",2002,0.002213626
"TH",2003,
"TH",2004,0.001246381
"TH",2005,0.001126915
"TH",2006,0.001099724
"TH",2007,0.0004882243
"TH",2008,0.0002111325
"TH",2009,0.0002523775
"TH",2010,0.0001367155
"TH",2011,6.775626e-05
"TH",2012,0.0001171168
"TH",2013,3.790383e-05
"TH",2014,4.926192e-05
"TH",2015,0.0001075728
"TH",2016,
"TH",2017,
"TL",1981,0.4167832
"TL",1982,
"TL",1983,
"TL",1984,0.3669329
"TL",1985,
"TL",1986,
"TL",1987,0.4535469
"TL",1988,
"TL",1989,
"TL",1990,0.4408701
"TL",1991,
"TL",1992,
"TL",1993,0.4033223
"TL",1994,
"TL",1995,
"TL",1996,0.3925825
"TL",1997,
"TL",1998,
"TL",1999,0.3635876
"TL",2000,
"TL",2001,0.1450067
"TL",2002,0.1416228
"TL",2003,
"TL",2004,
"TL",2005,0.1381149
"TL",2006,
"TL",2007,0.1249831
"TL",2008,0.1263867
"TL",2009,
"TL",2010,0.08049152
"TL",2011,0.08329181
"TL",2012,0.08057976
"TL",2013,0.07413657
"TL",2014,0.06677855
"TL",2015,0.06853936
"TL",2016,
"TL",2017,
"TG",1981,0.1243051
"TG",1982,
"TG",1983,
"TG",1984,0.1671397
"TG",1985,
"TG",1986,
"TG",1987,0.1753145
"TG",1988,
"TG",1989,
"TG",1990,0.170454
"TG",1991,
"TG",1992,
"TG",1993,0.2676486
"TG",1994,
"TG",1995,
"TG",1996,0.1901451
"TG",1997,
"TG",1998,
"TG",1999,0.1762225
"TG",2000,
"TG",2001,
"TG",2002,0.2156848
"TG",2003,
"TG",2004,
"TG",2005,0.2149749
"TG",2006,0.2105025
"TG",2007,
"TG",2008,0.226164
"TG",2009,
"TG",2010,0.2345045
"TG",2011,0.2320634
"TG",2012,0.2240055
"TG",2013,0.2168183
"TG",2014,
"TG",2015,0.1990122
"TG",2016,
"TG",2017,
"TO",1981,0.0200658
"TO",1982,
"TO",1983,
"TO",1984,0.01672315
"TO",1985,
"TO",1986,
"TO",1987,0.01310722
"TO",1988,
"TO",1989,
"TO",1990,0.01453403
"TO",1991,
"TO",1992,
"TO",1993,0.01154269
"TO",1994,
"TO",1995,
"TO",1996,0.009522252
"TO",1997,
"TO",1998,
"TO",1999,0.008370189
"TO",2000,
"TO",2001,0.007024538
"TO",2002,0.006009667
"TO",2003,
"TO",2004,
"TO",2005,0.004364332
"TO",2006,
"TO",2007,
"TO",2008,0.003348595
"TO",2009,0.002678168
"TO",2010,0.002426911
"TO",2011,0.002253715
"TO",2012,0.002213721
"TO",2013,0.002479899
"TO",2014,
"TO",2015,0.002123169
"TO",2016,
"TO",2017,
"TT",1981,0
"TT",1982,
"TT",1983,
"TT",1984,0
"TT",1985,
"TT",1986,
"TT",1987,8.958452e-05
"TT",1988,0.0002039187
"TT",1989,
"TT",1990,0.00761826
"TT",1991,
"TT",1992,0.008594596
"TT",1993,0.007149212
"TT",1994,
"TT",1995,
"TT",1996,0.007540278
"TT",1997,
"TT",1998,
"TT",1999,0.002347285
"TT",2000,
"TT",2001,
"TT",2002,0.001585721
"TT",2003,
"TT",2004,
"TT",2005,0.003396683
"TT",2006,
"TT",2007,
"TT",2008,0.001929928
"TT",2009,
"TT",2010,0.001994781
"TT",2011,0.00180733
"TT",2012,0.001695698
"TT",2013,0.002238926
"TT",2014,
"TT",2015,0.00196301
"TT",2016,
"TT",2017,
"TN",1981,0.03805977
"TN",1982,
"TN",1983,
"TN",1984,0.03410237
"TN",1985,0.03469859
"TN",1986,
"TN",1987,0.03224596
"TN",1988,
"TN",1989,
"TN",1990,0.02435636
"TN",1991,
"TN",1992,
"TN",1993,0.0249368
"TN",1994,
"TN",1995,0.02539164
"TN",1996,0.02219857
"TN",1997,
"TN",1998,
"TN",1999,0.0124819
"TN",2000,0.0102338
"TN",2001,
"TN",2002,0.008632943
"TN",2003,
"TN",2004,
"TN",2005,0.006700776
"TN",2006,
"TN",2007,
"TN",2008,0.005094935
"TN",2009,
"TN",2010,0.004223453
"TN",2011,0.003318471
"TN",2012,0.002514905
"TN",2013,0.001842252
"TN",2014,
"TN",2015,0.001706466
"TN",2016,
"TN",2017,
"TR",1981,0.01244057
"TR",1982,
"TR",1983,
"TR",1984,0.007612306
"TR",1985,
"TR",1986,
"TR",1987,0.003847674
"TR",1988,
"TR",1989,
"TR",1990,0.004293039
"TR",1991,
"TR",1992,
"TR",1993,0.004141258
"TR",1994,0.005666923
"TR",1995,
"TR",1996,0.003850906
"TR",1997,
"TR",1998,
"TR",1999,0.002391943
"TR",2000,
"TR",2001,
"TR",2002,0.002193274
"TR",2003,0.007487542
"TR",2004,0.002997588
"TR",2005,0.004810576
"TR",2006,0.003151548
"TR",2007,0.001736105
"TR",2008,0.001761633
"TR",2009,0.0006943666
"TR",2010,0.001035096
"TR",2011,0.0001388509
"TR",2012,8.011369e-05
"TR",2013,0.0005761077
"TR",2014,0.0003446237
"TR",2015,0.0006070332
"TR",2016,0.000380485
"TR",2017,
"UA",1981,0.003917088
"UA",1982,
"UA",1983,
"UA",1984,0.002896124
"UA",1985,
"UA",1986,
"UA",1987,0.002823439
"UA",1988,
"UA",1989,
"UA",1990,0.003352535
"UA",1991,
"UA",1992,0.006779114
"UA",1993,0.002758615
"UA",1994,
"UA",1995,0.01433035
"UA",1996,0.01468244
"UA",1997,
"UA",1998,
"UA",1999,0.01657414
"UA",2000,
"UA",2001,
"UA",2002,0.003114031
"UA",2003,0.001294892
"UA",2004,0.0008353895
"UA",2005,0.0004316371
"UA",2006,0.0001389013
"UA",2007,9.789818e-05
"UA",2008,2.290482e-05
"UA",2009,8.636337e-05
"UA",2010,1.727406e-06
"UA",2011,0
"UA",2012,0
"UA",2013,0
"UA",2014,1.660593e-05
"UA",2015,5.082982e-05
"UA",2016,3.965547e-06
"UA",2017,
"GB",1981,0.003909731
"GB",1982,
"GB",1983,
"GB",1984,0.003648907
"GB",1985,
"GB",1986,
"GB",1987,0.003243955
"GB",1988,
"GB",1989,
"GB",1990,0.003045827
"GB",1991,
"GB",1992,
"GB",1993,0.002990208
"GB",1994,
"GB",1995,
"GB",1996,0.002817572
"GB",1997,
"GB",1998,
"GB",1999,0.002541221
"GB",2000,
"GB",2001,
"GB",2002,0.002270054
"GB",2003,
"GB",2004,0.002116105
"GB",2005,0.003414384
"GB",2006,0.001079342
"GB",2007,0.001703693
"GB",2008,0.001923314
"GB",2009,0.0007157112
"GB",2010,0.0006633719
"GB",2011,0.002252935
"GB",2012,0.001106339
"GB",2013,0.0005468152
"GB",2014,0.0008661421
"GB",2015,0.0008838578
"GB",2016,
"GB",2017,
"US",1981,0.003992404
"US",1982,
"US",1983,
"US",1984,0.003913089
"US",1985,
"US",1986,0.003872781
"US",1987,0.003794639
"US",1988,
"US",1989,
"US",1990,0.003535793
"US",1991,0.00349295
"US",1992,
"US",1993,0.004121364
"US",1994,0.004411485
"US",1995,
"US",1996,0.005445702
"US",1997,0.005979524
"US",1998,
"US",1999,0.006031746
"US",2000,0.006060658
"US",2001,
"US",2002,0.007400448
"US",2003,
"US",2004,0.008737675
"US",2005,0.008721261
"US",2006,
"US",2007,0.008698622
"US",2008,0.008809862
"US",2009,
"US",2010,0.009002607
"US",2011,0.008879397
"US",2012,0.008758214
"US",2013,0.008636241
"US",2014,
"US",2015,0.009553598
"US",2016,0.009992891
"US",2017,
"UY",1981,0
"UY",1982,
"UY",1983,
"UY",1984,0.00137608
"UY",1985,
"UY",1986,
"UY",1987,0.00121309
"UY",1988,
"UY",1989,0.001653949
"UY",1990,0.002024802
"UY",1991,
"UY",1992,
"UY",1993,0.001332636
"UY",1994,
"UY",1995,
"UY",1996,0.001104894
"UY",1997,
"UY",1998,
"UY",1999,0.0009289171
"UY",2000,
"UY",2001,
"UY",2002,0.002073275
"UY",2003,
"UY",2004,
"UY",2005,0.001315827
"UY",2006,0.001097295
"UY",2007,0.0007617191
"UY",2008,0.0004665959
"UY",2009,0.0004820637
"UY",2010,0.0005062344
"UY",2011,0.0003431971
"UY",2012,0.0003848227
"UY",2013,0.0003842946
"UY",2014,0.0003149458
"UY",2015,0.0003499362
"UY",2016,0.0002738968
"UY",2017,
"UZ",1981,0.1367963
"UZ",1982,
"UZ",1983,
"UZ",1984,0.1475147
"UZ",1985,
"UZ",1986,
"UZ",1987,0.1366756
"UZ",1988,
"UZ",1989,
"UZ",1990,0.126525
"UZ",1991,
"UZ",1992,
"UZ",1993,0.1670115
"UZ",1994,
"UZ",1995,
"UZ",1996,0.19022
"UZ",1997,
"UZ",1998,0.1767957
"UZ",1999,0.2050068
"UZ",2000,0.230985
"UZ",2001,
"UZ",2002,0.1824801
"UZ",2003,0.2210936
"UZ",2004,
"UZ",2005,0.1760155
"UZ",2006,
"UZ",2007,
"UZ",2008,0.1100114
"UZ",2009,
"UZ",2010,0.08247739
"UZ",2011,0.07196136
"UZ",2012,0.06082621
"UZ",2013,0.05165381
"UZ",2014,
"UZ",2015,0.03746897
"UZ",2016,
"UZ",2017,
"VU",1981,0.05548384
"VU",1982,
"VU",1983,
"VU",1984,0.02604534
"VU",1985,
"VU",1986,
"VU",1987,0.03432618
"VU",1988,
"VU",1989,
"VU",1990,0.03092617
"VU",1991,
"VU",1992,
"VU",1993,0.03308361
"VU",1994,
"VU",1995,
"VU",1996,0.02860841
"VU",1997,
"VU",1998,
"VU",1999,0.02527323
"VU",2000,
"VU",2001,
"VU",2002,0.03418759
"VU",2003,
"VU",2004,
"VU",2005,0.03121741
"VU",2006,
"VU",2007,
"VU",2008,0.03302516
"VU",2009,
"VU",2010,0.03263285
"VU",2011,0.0320181
"VU",2012,0.03133919
"VU",2013,0.03026712
"VU",2014,
"VU",2015,0.03158068
"VU",2016,
"VU",2017,
"VE",1981,0.009545204
"VE",1982,
"VE",1983,
"VE",1984,0.0121356
"VE",1985,
"VE",1986,
"VE",1987,0.009021611
"VE",1988,
"VE",1989,0.05416308
"VE",1990,0.04679073
"VE",1991,
"VE",1992,0.02980669
"VE",1993,0.03395762
"VE",1994,
"VE",1995,0.04865405
"VE",1996,0.06120567
"VE",1997,
"VE",1998,0.07840609
"VE",1999,0.05952698
"VE",2000,
"VE",2001,0.05984191
"VE",2002,0.1026916
"VE",2003,0.1313434
"VE",2004,0.1193144
"VE",2005,0.1331783
"VE",2006,0.07107726
"VE",2007,
"VE",2008,0.06636972
"VE",2009,
"VE",2010,0.0682309
"VE",2011,0.06763342
"VE",2012,0.06640502
"VE",2013,0.06571278
"VE",2014,
"VE",2015,0.06632609
"VE",2016,
"VE",2017,
"VN",1981,0.3604247
"VN",1982,
"VN",1983,
"VN",1984,0.2785106
"VN",1985,
"VN",1986,
"VN",1987,0.2650103
"VN",1988,
"VN",1989,
"VN",1990,0.2223131
"VN",1991,
"VN",1992,0.165476
"VN",1993,0.1605461
"VN",1994,
"VN",1995,
"VN",1996,0.1085245
"VN",1997,
"VN",1998,0.08822842
"VN",1999,0.08912135
"VN",2000,
"VN",2001,
"VN",2002,0.1011302
"VN",2003,
"VN",2004,0.0687743
"VN",2005,0.05844365
"VN",2006,0.04920999
"VN",2007,
"VN",2008,0.0354313
"VN",2009,
"VN",2010,0.008715548
"VN",2011,0.006739018
"VN",2012,0.004792985
"VN",2013,0.005172749
"VN",2014,0.005407726
"VN",2015,0.004403178
"VN",2016,0.003849502
"VN",2017,
"YE",1981,0.06201565
"YE",1982,
"YE",1983,
"YE",1984,0.06269342
"YE",1985,
"YE",1986,
"YE",1987,0.02438077
"YE",1988,
"YE",1989,
"YE",1990,0.02449036
"YE",1991,
"YE",1992,
"YE",1993,0.02216825
"YE",1994,
"YE",1995,
"YE",1996,0.01921786
"YE",1997,
"YE",1998,0.01617607
"YE",1999,0.01732057
"YE",2000,
"YE",2001,
"YE",2002,0.01822564
"YE",2003,
"YE",2004,
"YE",2005,0.01820978
"YE",2006,
"YE",2007,
"YE",2008,0.02119302
"YE",2009,
"YE",2010,0.01918161
"YE",2011,0.03872342
"YE",2012,0.04059462
"YE",2013,0.03756658
"YE",2014,0.04459276
"YE",2015,0.1194743
"YE",2016,
"YE",2017,
"ZM",1981,0.3002038
"ZM",1982,
"ZM",1983,
"ZM",1984,0.3273498
"ZM",1985,
"ZM",1986,
"ZM",1987,0.3351468
"ZM",1988,
"ZM",1989,
"ZM",1990,0.3422591
"ZM",1991,0.3473548
"ZM",1992,
"ZM",1993,0.2769154
"ZM",1994,
"ZM",1995,
"ZM",1996,0.15858
"ZM",1997,
"ZM",1998,0.1676129
"ZM",1999,0.1715502
"ZM",2000,
"ZM",2001,
"ZM",2002,0.179533
"ZM",2003,
"ZM",2004,0.2725775
"ZM",2005,0.2785172
"ZM",2006,0.300947
"ZM",2007,
"ZM",2008,0.3129167
"ZM",2009,
"ZM",2010,0.315859
"ZM",2011,0.3084738
"ZM",2012,0.2937279
"ZM",2013,0.2905876
"ZM",2014,
"ZM",2015,0.2951779
"ZM",2016,
"ZM",2017,
"ZW",1981,0.007254311
"ZW",1982,
"ZW",1983,
"ZW",1984,0.01295669
"ZW",1985,
"ZW",1986,
"ZW",1987,0.01358546
"ZW",1988,
"ZW",1989,
"ZW",1990,0.007359798
"ZW",1991,
"ZW",1992,
"ZW",1993,0.01352105
"ZW",1994,
"ZW",1995,
"ZW",1996,0.005693663
"ZW",1997,
"ZW",1998,
"ZW",1999,0.005678456
"ZW",2000,
"ZW",2001,
"ZW",2002,0.01436437
"ZW",2003,
"ZW",2004,
"ZW",2005,0.05215105
"ZW",2006,
"ZW",2007,
"ZW",2008,0.1165161
"ZW",2009,
"ZW",2010,0.073598
"ZW",2011,0.05169644
"ZW",2012,0.0372753
"ZW",2013,0.03335731
"ZW",2014,
"ZW",2015,0.03449265
"ZW",2016,
"ZW",2017,
"BA",1981,
"BA",1982,
"BA",1983,
"BA",1984,0.006063941
"BA",1985,
"BA",1986,
"BA",1987,0.005350666
"BA",1988,
"BA",1989,
"BA",1990,0.01514478
"BA",1991,
"BA",1992,
"BA",1993,0.05713661
"BA",1994,
"BA",1995,
"BA",1996,0.004193323
"BA",1997,
"BA",1998,
"BA",1999,0.001466494
"BA",2000,
"BA",2001,0.001291216
"BA",2002,0.0009845206
"BA",2003,
"BA",2004,0.0005185096
"BA",2005,0.0003925871
"BA",2006,
"BA",2007,0.0002024188
"BA",2008,0.0001850996
"BA",2009,
"BA",2010,0.0002069894
"BA",2011,0.0002085196
"BA",2012,0.0003382959
"BA",2013,0.0004586779
"BA",2014,
"BA",2015,0.0006374122
"BA",2016,
"BA",2017,
"LA",1981,
"LA",1982,
"LA",1983,
"LA",1984,0.1120945
"LA",1985,
"LA",1986,
"LA",1987,0.1128436
"LA",1988,
"LA",1989,
"LA",1990,0.08582212
"LA",1991,
"LA",1992,0.07354916
"LA",1993,0.09457256
"LA",1994,
"LA",1995,
"LA",1996,0.1438702
"LA",1997,0.1574399
"LA",1998,
"LA",1999,0.1279454
"LA",2000,
"LA",2001,
"LA",2002,0.08318963
"LA",2003,
"LA",2004,
"LA",2005,0.07230472
"LA",2006,
"LA",2007,0.06311976
"LA",2008,0.06183241
"LA",2009,
"LA",2010,0.05786437
"LA",2011,0.05564182
"LA",2012,0.05329884
"LA",2013,0.04472872
"LA",2014,
"LA",2015,0.02909509
"LA",2016,
"LA",2017,
"MK",1981,
"MK",1982,
"MK",1983,
"MK",1984,0.000216784
"MK",1985,
"MK",1986,
"MK",1987,2.702872e-05
"MK",1988,
"MK",1989,
"MK",1990,0.000780117
"MK",1991,
"MK",1992,
"MK",1993,0.002271824
"MK",1994,
"MK",1995,
"MK",1996,0.001023583
"MK",1997,
"MK",1998,0.0004609404
"MK",1999,0.007849837
"MK",2000,0.01052449
"MK",2001,
"MK",2002,0.003271633
"MK",2003,0.002532842
"MK",2004,0.001787193
"MK",2005,0.003751772
"MK",2006,0.005619071
"MK",2007,
"MK",2008,0.001373544
"MK",2009,0.04253918
"MK",2010,0.05947883
"MK",2011,0.05183486
"MK",2012,0.03492136
"MK",2013,0.02811575
"MK",2014,0.02465614
"MK",2015,0.02372977
"MK",2016,
"MK",2017,
"MD",1981,
"MD",1982,
"MD",1983,
"MD",1984,0.0161903
"MD",1985,
"MD",1986,
"MD",1987,0.01655275
"MD",1988,
"MD",1989,
"MD",1990,0.009493619
"MD",1991,
"MD",1992,
"MD",1993,0.03494922
"MD",1994,
"MD",1995,
"MD",1996,0.05976724
"MD",1997,0.0473494
"MD",1998,0.09050132
"MD",1999,0.1267631
"MD",2000,0.110823
"MD",2001,0.07971089
"MD",2002,0.03978149
"MD",2003,0.01432896
"MD",2004,0.0190479
"MD",2005,0.03316271
"MD",2006,0.005911993
"MD",2007,0.002746751
"MD",2008,0.002493211
"MD",2009,0.001459833
