"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","P20Headcount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10","ConsumptionFloor","diff","P20Threshold","P20Threshold.1","P20Threshold.2","ExtPovHC","LMPovHC","UMPovHC","NP20.Threshold","HeadCount","NP20PG","pop","P20pop","P20average","restpop","restaverage","NP20pop","NP20average","Nrestaverage","Global.Consumption.Floor","Global.Ext.HC"
0,1,"IRN","Iran, Islamic Republic of","MNA","N",2013,2013,"X",5001.363,1.95,504.6633,0.001235173,0.0002393688,7.838967e-05,0.0003081991,0.3735942,387.743,0.2321242,-1,77.435384,"IRN_N2013X",0.02712,0.04082,0.05084,0.06063,0.07105,0.08355,0.09939,0.1204,0.1565,0.2897,1.31140442488745,0.198764827,1.95,1.95,1.95,0.001123345,,,1.95,0.001235173,0.0002393688,77435384,95646.095561432,1.57210219944898,61948307.2,16.6102448447519,15487076.8,1.9476661542,20.2526711326829,1.0038050239794,0.1119652
0,1,"IRQ","Iraq","MNA","N",2013,2012,"X",1003.799,1.95,184.3388,0.02419371,0.00361518,0.000900942,0.004198707,0.2954186,156.8274,0.142462,-1,33.883145,"IRQ_N2012X",0.03679,0.05118,0.06097,0.07029,0.08005,0.09065,0.1036,0.1214,0.1481,0.237,1.46403888603057,0.17580629,1.95,1.95,1.95,0.02069357,,,1.95,0.02419371,0.00361518,33883145,819758.98401795,1.65861843842883,27106516,6.16959085714659,6776629,1.914751995,7.09687912453767,1.0038050239794,0.1119652
0,1,"IRL","Ireland","OHI","N",2013,2013,"Y",0.9517142,1.95,1301.469,0.007410097,0.004747038,0.004222954,0.004777251,0.334876,1082.693,0.2137818,-1,4.598294,"IRL_N2013Y",0.02821,0.04519,0.05692,0.06774,0.07826,0.08836,0.1017,0.1208,0.1524,0.2604,0.215284520578938,0.192589903,1.95,1.95,1.95,0.007410097,,,1.9,0.007410097,0.004676957,4598294,34073.804574518,0.700795826289453,3678635.2,43.1022205882324,919658.8,1.9055689085,53.0086351701353,1.0038050239794,0.1119652
0,1,"ISR","Israel","OHI","N",2013,2012,"Y",4.270233,1.95,1004.604,0.004834883,0.002752307,0.001629962,0.004261827,0.4136722,789.8471,0.3169744,-1,8.0595,"ISR_N2012Y",0.01666,0.03084,0.0432,0.05636,0.07097,0.08651,0.1058,0.1292,0.1646,0.2959,0.795177554684125,0.195165117,1.95,1.95,1.95,0.004834883,,,1.9,0.004834883,0.002697502,8059500,38966.7395385,0.839942393642204,6447600,33.1844586641885,1611900,1.924373731,40.804002457661,1.0038050239794,0.1119652
0,1,"ITA","Italy","OHI","N",2013,2013,"Y",0.8253945,1.95,1202.776,0.01447323,0.01093398,0.009832524,0.007324483,0.3491049,1022,0.2703606,-1,60.233948,"ITA_N2013Y",0.01981,0.04259,0.05562,0.06734,0.07866,0.09158,0.1059,0.125,0.1545,0.259,0.196437088781944,0.18552677,1.95,1.95,1.95,0.01447323,,,1.9,0.01447323,0.01084085,60233948,871779.78321204,0.476848464371809,48187158.4,40.1170421889658,12046789.6,1.847011925,48.9673977036815,1.0038050239794,0.1119652
0,1,"JAM","Jamaica","LAC","N",2013,2004,"X",63.35445,1.95,351.6595,0.02251291,0.004772098,0.001629614,0.005931387,0.4545747,230.1914,0.3486235,-1,2.851807,"JAM_N2004X",0.02064,0.03216,0.04166,0.05057,0.06001,0.07224,0.09033,0.1162,0.1586,0.3576,1.28409848247039,0.17748709,1.95,1.95,1.95,0.01891137,,,1.95,0.02251291,0.004772098,2851807,64202.47432837,1.53665534131305,2281445.6,11.7922924544999,570361.4,1.9034720445,13.9758922628476,1.0038050239794,0.1119652
0,1,"JPN","Japan","OHI","N",2013,2008,"Y",116.1032,1.95,1288.373,0.00220788,0.00149953,0.001018438,0.002510027,0.3210734,1115.205,0.1882502,-1,127.445,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474,0.625615626229552,0.19779212,1.95,1.95,1.95,0.00220788,,,1.9,0.00220788,0.001480889,127445000,281383.2666,0.625614843198,101956000,42.4498113000238,25489000,1.9359315545,52.4628527278133,1.0038050239794,0.1119652
0,1,"JOR","Jordan","MNA","N",2013,2010.24,"X",0.446,1.95,308.5853,0.002344249,0.0004115473,0.0001331007,0.0005063493,0.3365573,244.1788,0.1838546,-1,8.413464,"JOR_N2010X",0.03454,0.04744,0.05637,0.06469,0.07396,0.08442,0.09742,0.1171,0.1496,0.2745,1.3193401341717,0.197655751,1.95,1.95,1.95,0.002015484,,,1.95,0.002344249,0.0004115473,8413464,19723.254568536,1.60766553169053,6730771.2,10.1653314367265,1682692.8,1.945987413825,12.1950908177766,1.0038050239794,0.1119652
0,1,"KAZ","Kazakhstan","ECA","N",2013,2013,"X",83.61162,1.95,369.6996,0.0002232302,4.886382e-05,1.53798e-05,5.935384e-05,0.2706312,318.5237,0.1183964,-1,17.035275,"KAZ_N2013X",0.04263,0.05548,0.06379,0.07223,0.08124,0.09164,0.1039,0.1197,0.1444,0.225,1.33624098566178,0.1997767698,1.95,1.95,1.95,0.0002137969,,,1.94,0.0002232302,4.796502e-05,17035275,3802.787845305,1.52315610074264,13628220,12.1568811658333,3407055,1.949534739306,14.7057505617488,1.0038050239794,0.1119652
1,1,"KEN","Kenya","SSA","N",2013,,"X",35.42959,1.95,99.59145,0.4027218,0.1351673,0.06337827,0.192084,-1,-1,-1,-1,44.826849,"KEN_N2005X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0356691929187,0.2027218,1.95,1.95,1.95,0.3866897,,,1.9,0.3866897,0.1283406,44826849,18052749.3176082,1.29551287017489,35861479.2,4.60841895293482,8965369.8,0.7307643,3.91010824006849,1.0038050239794,0.1119652
0,1,"KIR","Kiribati","EAP","N",2013,2006,"X",1.065704,1.95,148.8705,0.1411405,0.03967863,0.01583777,0.05257349,0.36973,119.272,0.2336895,-1,0.108535,"KIR_N2006X",0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925,1.17165529656644,0.0588595,1.95,1.95,1.95,0.1402715,,,1.93,0.1411405,0.03862721,108535,15318.6841675,1.40179924614126,86828,5.46832392986248,21707,1.5772474235,5.72365389754966,1.0038050239794,0.1119652
0,1,"KOR","Korea, Republic of","OHI","N",2013,2012,"Y",912.0214,1.95,1198.428,0.002492806,0.001154489,0.0005346769,0.001550516,0.3155805,1046.936,0.1828321,-1,50.428893,"KOR_N2012Y",0.02626,0.04659,0.05953,0.07059,0.0815,0.09381,0.1075,0.1245,0.1522,0.2376,1.04689918656652,0.197507194,1.95,1.95,1.95,0.002492806,,,1.9,0.002492806,0.001119271,50428893,125709.447043758,1.04689981891892,40343114.4,39.4962192970307,10085778.6,1.9393669255,48.7656240220497,1.0038050239794,0.1119652
0,1,"KSV","Kosovo","ECA","N",2013,2013,"X",0.3480566,1.95,257.8524,0.002926817,0.0007872828,0.0002837253,0.0009895893,0.2630659,226.1125,0.1150573,-1,1.8241,"KSV_N2013X",0.04076,0.05615,0.06656,0.07531,0.0833,0.09271,0.1038,0.1189,0.143,0.2195,1.24724828867086,0.197073183,1.95,1.95,1.95,0.002926817,,,1.9,0.002926817,0.0007309792,1824100,5338.8068897,1.42547063584775,1459280,8.49803929225944,364820,1.9430556976,10.1109100482027,1.0038050239794,0.1119652
0,1,"KGZ","Kyrgyz Republic","ECA","N",2013,2013,"X",17.53792,1.95,153.5452,0.03802013,0.005561963,0.001474201,0.006901146,0.2881548,129.4964,0.1351486,-1,5.7196,"KGZ_N2013X",0.03984,0.05315,0.06224,0.07077,0.07958,0.0898,0.1025,0.1188,0.1449,0.2385,1.43315155099018,0.16197987,1.95,1.95,1.95,0.03256037,,,1.95,0.03802013,0.005561963,5719600,217459.935548,1.66473459322732,4575680,5.18177988923304,1143920,1.89577086075,5.83613399714127,1.0038050239794,0.1119652
0,1,"LAO","Lao People's Democratic Republic","EAP","N",2013,2012.25,"X",3325.204,1.95,118.7147,0.212979,0.04886962,0.01645983,0.06066708,0.3638628,91.01804,0.2174978,-1,6.494557,"LAO_N2012X",0.03157,0.04402,0.05319,0.06224,0.07152,0.08196,0.09501,0.1145,0.1484,0.2976,1.29321837370538,0.012979,1.95,1.95,1.95,0.1988581,,,1.9,0.1988581,0.04472872,6494557,1383204.255303,1.50255795641824,5195645.6,4.55252877635526,1298911.4,1.52507716,4.49741701136986,1.0038050239794,0.1119652
0,1,"LVA","Latvia","ECA","N",2013,2013,"Y",0.4031804,1.95,600.0973,0.0123162,0.006388765,0.004715885,0.01589724,0.3549944,480.8576,0.2371976,-1,2.012647,"LVA_N2013Y",0.02268,0.04234,0.05581,0.06606,0.07504,0.08693,0.102,0.1236,0.1577,0.2678,0.510601970803434,0.1876838,1.95,1.95,1.95,0.0123162,,,1.9,0.0123162,0.00623278,2012647,24788.1629814,0.938479259024699,1610117.6,19.9635427888155,402529.4,1.89078859,24.1888357292123,1.0038050239794,0.1119652
0,1,"LBN","Lebanon","MNA","N",2013,2011.77,"X",892.382,1.95,651.5574,0,0,0,0,0.3183245,552.7341,0.1697937,-1,5.276102,"LBN_N2011X",0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,5276102,0,,4220881.6,,1055220.4,1.95,26.2888315068493,1.0038050239794,0.1119652
0,1,"LSO","Lesotho","SSA","N",2013,2010,"X",3.864347,1.95,84.20946,0.5694527,0.2960271,0.1925689,0.5341339,0.5417584,49.396,0.5604319,-1,2.117361,"LSO_N2010X",0.008995,0.01937,0.02837,0.0395,0.05152,0.06732,0.08698,0.1158,0.1733,0.4088,0.681503450190878,0.3694527,1.95,1.95,1.95,0.5576089,,,1.9,0.5576089,0.2889971,2117361,1205736.9383247,0.936302382972282,1693888.8,5.19188082652202,423472.2,-0.79547245,3.65953085222603,1.0038050239794,0.1119652
1,1,"LBR","Liberia","SSA","N",2013,,"X",0.5677298,1.95,81.5184,0.4172212,0.131661,0.05782633,0.1811594,-1,-1,-1,-1,4.286291,"LBR_N2007X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.09354787294643,0.2172212,1.95,1.95,1.95,0.4003779,,,1.9,0.4003779,0.1243859,4286291,1788331.4745692,1.33464548301956,3429032.8,3.6432598376972,857258.2,0.76833395,3.15798774537671,1.0038050239794,0.1119652
0,1,"LTU","Lithuania","ECA","N",2013,2013,"Y",1.785857,1.95,629.2616,0.009685068,0.004806252,0.003973817,0.00472884,0.3531026,511.9784,0.2321088,-1,2.957689,"LTU_N2013Y",0.0246,0.04272,0.05483,0.06556,0.07611,0.0873,0.1019,0.122,0.1543,0.2708,0.337736816546448,0.190314932,1.95,1.95,1.95,0.00739499,,,1.93,0.009685068,0.004755695,2957689,28645.419087852,0.982305049381171,2366151.2,20.8807705946412,591537.8,1.90410754325,25.3840388676122,1.0038050239794,0.1119652
0,1,"LUX","Luxembourg","OHI","N",2013,2013,"Y",0.9893056,1.95,2151.706,0.001340554,0.0002978617,6.618282e-05,0.0003368502,0.3203501,1832.656,0.1743464,-1,0.54336,"LUX_N2013Y",0.03089,0.04549,0.05679,0.06816,0.07918,0.09062,0.1056,0.1265,0.1547,0.2421,1.51672341895584,0.198659446,1.95,1.95,1.95,0.001340554,,,1.9,0.001340554,0.0002704225,543360,728.40342144,1.51672367170588,434688,70.8339426532568,108672,1.94743098625,87.9394162260403,1.0038050239794,0.1119652
0,1,"MKD","Macedonia, former Yugoslav Republic of","ECA","N",2013,2013,"Y",22.93599,1.95,296.3111,0.06005733,0.02893476,0.02026076,0.0270842,0.3689386,246.0106,0.3494038,-1,2.075739,"MKD_N2013Y",0.01581,0.03682,0.05102,0.06409,0.07603,0.09238,0.1097,0.1328,0.1654,0.2558,0.584566797858354,0.13994267,1.95,1.95,1.95,0.06005733,,,1.9,0.06005733,0.02811575,2075739,124663.34211687,1.01051797507482,1660591.2,10.299613042379,415147.8,1.682900375,11.7564433994007,1.0038050239794,0.1119652
0,1,"MDG","Madagascar","SSA","N",2013,2012,"X",704.9134,1.95,46.71474,0.7867881,0.4018626,0.2435608,0.6569871,0.4264818,32.85478,0.3095294,-1,22.961146,"MDG_N2012X",0.02156,0.03569,0.04557,0.0547,0.06483,0.07652,0.09167,0.1153,0.1593,0.3349,0.768144410552264,0.5867881,1.95,1.95,1.95,0.7777223,,,1.9,0.7777223,0.391849,22961146,18065556.4351626,0.954011283342999,18368916.8,3.68282606877548,4592229.2,-1.7725655,2.36292521061644,1.0038050239794,0.1119652
0,1,"MWI","Malawi","SSA","N",2013,2010.23,"X",78.01701,1.95,58.09479,0.7148419,0.3365261,0.1932087,0.5261781,0.4547597,38.72535,0.3494482,-1,16.577147,"MWI_N2010X",0.02206,0.03322,0.04215,0.05103,0.06108,0.07334,0.0885,0.1111,0.1489,0.3686,0.83045246713405,0.5148419,1.95,1.95,1.95,0.7043971,,,1.9,0.7043971,0.3267039,16577147,11850039.2580593,1.03199855800283,13261717.6,4.11087704901294,3315429.4,-1.15368705,2.67587888578767,1.0038050239794,0.1119652
0,1,"MYS","Malaysia","EAP","N",2013,2013,"Y",1.586086,1.95,754.6585,0.0002628358,4.575561e-05,1.432724e-05,5.656169e-05,0.4134883,549.6624,0.2887373,-1,29.706724,"MYS_N2013Y",0.02294,0.03552,0.04552,0.05561,0.06661,0.0799,0.09684,0.1202,0.1586,0.3182,1.33940562698213,0.1997371642,1.95,1.95,1.95,0.0002559008,,,1.91,0.0002628358,4.120943e-05,29706724,7807.9905679192,1.61053543885574,23765379.2,24.8167898454009,5941344.8,1.9496064499435,30.5259614012128,1.0038050239794,0.1119652
0,1,"MDV","Maldives","SAS","N",2013,2009.5,"X",10.67605,1.95,222.0215,0.04789922,0.01072316,0.003367781,0.01301507,0.3837276,173.0217,0.2502905,-1,0.393,"MDV_N2009X",0.02524,0.03842,0.04949,0.06068,0.07228,0.08487,0.1003,0.1183,0.151,0.2994,1.33757111243328,0.15210078,1.95,1.95,1.95,0.04645753,,,1.95,0.04789922,0.01072316,393000,18824.39346,1.51345506252503,314400,7.59041880976231,78600,1.84544919,8.66280893537671,1.0038050239794,0.1119652
0,1,"MLI","Mali","SSA","N",2013,2009.89,"X",221.8683,1.95,69.66401,0.5383007,0.1777899,0.0778867,0.241597,0.3303796,55.75353,0.1778403,-1,16.477818,"MLI_N2009X",0.03323,0.04651,0.05569,0.06508,0.07476,0.08677,0.1023,0.1227,0.1562,0.2568,1.0957385093304,0.3383007,1.95,1.95,1.95,0.5198579,,,1.9,0.5198579,0.1685265,16477818,8870020.9638726,1.3059541999481,13182254.4,3.4380116158685,3295563.6,0.34899825,2.77565495804794,1.0038050239794,0.1119652
0,1,"MLT","Malta","OHI","N",2013,2013,"Y",0.6285905,1.95,1213.967,0,0,0,0,0.2883808,1064.619,0.1401477,-1,0.423374,"MLT_N2013Y",0.03489,0.05145,0.06298,0.07312,0.08272,0.09269,0.1044,0.1202,0.1462,0.2313,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,423374,0,,338699.2,,84674.8,1.95,49.4015547945205,1.0038050239794,0.1119652
1,1,"MRT","Mauritania","SSA","N",2013,,"X",112.8067,1.95,169.7313,0.07437528,0.01819103,0.006746582,0.0233533,-1,-1,-1,-1,3.94617,"MRT_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22679549206395,0.12562472,1.95,1.95,1.95,0.06908122,,,1.95,0.07437528,0.01819103,3946170,293497.4986776,1.47306050478062,3156936,5.91022227214035,789234,1.7726374575,6.53209953973459,1.0038050239794,0.1119652
0,1,"MUS","Mauritius","SSA","N",2013,2012,"X",18.28542,1.95,362.5057,0.005165647,0.001032961,0.0002900474,0.001223642,0.3584333,284.7615,0.2139786,-1,1.258653,"MUS_N2012X",0.0298,0.0444,0.05393,0.06359,0.07332,0.08388,0.09698,0.1153,0.1484,0.2904,1.40245519433938,0.194834353,1.95,1.95,1.95,0.004953357,,,1.94,0.005165647,0.001011658,1258653,6501.757093491,1.5600635699652,1006922.4,11.9717788623031,251730.6,1.9401869174,14.4124477911979,1.0038050239794,0.1119652
1,1,"MEX","Mexico","LAC","N",2013,,"X",8.940212,1.95,307.0673,0.0398529,0.0101163,0.003969863,0.01322194,-1,-1,-1,-1,122.535969,"MEX_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.18477626701462,0.1601471,1.95,1.95,1.95,0.03662617,,,1.95,0.0398529,0.0101163,122535969,4883413.7189601,1.45501004945688,98028775.2,10.4539990983374,24507193.8,1.851366075,12.156362590839,1.0038050239794,0.1119652
0,1,"FSM","Micronesia, Federated States of","EAP","N",2013,2013,"X",0.9982547,1.95,152.42,0.163232,0.05974176,0.03192585,0.09348275,0.4005761,115.9283,0.2913016,-1,0.103702,"FSM_N2013X",0.01868,0.03666,0.04787,0.05881,0.07008,0.08315,0.09987,0.1247,0.163,0.2972,0.907924783267182,0.036768,1.95,1.95,1.95,0.1596102,,,1.95,0.163232,0.05974176,103702,16927.484864,1.23631376200745,82961.6,5.74742643737653,20740.4,1.36751784,5.92195615643836,1.0038050239794,0.1119652
0,1,"MDA","Moldova","ECA","N",2013,2013,"X",5.45133,1.95,291.8225,0.0008480972,0.0001405101,3.820178e-05,0.0001660299,0.2853416,250.8914,0.1330855,-1,3.558566,"MDA_N2013X",0.03879,0.05262,0.06211,0.07162,0.08121,0.09132,0.1037,0.1208,0.1452,0.2326,1.41983547090209,0.1991519028,1.95,1.95,1.95,0.0008480972,,,1.9,0.0008480972,0.0001218894,3558566,3018.0098606152,1.62693007947674,2846852.8,9.60092710811444,711713.2,1.9488420507,11.5054949667771,1.0038050239794,0.1119652
1,1,"MNG","Mongolia","EAP","N",2013,,"X",590.33,1.95,317.2968,0.003223527,0.000478576,0.0001098922,0.0005484201,-1,-1,-1,-1,2.869107,"MNG_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.50223456671459,0.196776473,1.95,1.95,1.95,0.002710073,,,1.95,0.003223527,0.000478576,2869107,9248.643880389,1.66049623595521,2295285.6,10.4600411871763,573821.4,1.945333884,12.5532610495479,1.0038050239794,0.1119652
0,1,"MNE","Montenegro","ECA","N",2013,2013,"X",0.4493411,1.95,420.0076,0.01038304,0.002507147,0.0006168848,0.002879615,0.3244294,348.9318,0.1802495,-1,0.621207,"MNE_N2013X",0.03011,0.04636,0.05789,0.06725,0.07796,0.08925,0.1034,0.1246,0.154,0.2492,1.47020150394053,0.18961696,1.95,1.95,1.95,0.01038304,,,1.9,0.01038304,0.002299887,621207,6450.01712928,1.47914207688692,496965.6,13.9378280761739,124241.4,1.9281510735,16.7785485329949,1.0038050239794,0.1119652
1,1,"MAR","Morocco","MNA","N",2013,,"X",4.193143,1.95,301.4952,0.0130093,0.002157344,0.0006204995,0.00258762,-1,-1,-1,-1,33.824769,"MAR_N2006X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.38913718674444,0.1869907,1.95,1.95,1.95,0.01080064,,,1.95,0.0130093,0.002157344,33824769,440036.5673517,1.62662973411329,27059815.2,10.0213807938657,6764953.8,1.928965896,11.9079722246301,1.0038050239794,0.1119652
1,1,"MOZ","Mozambique","SSA","N",2013,,"X",15.52727,1.95,74.58394,0.6502679,0.2971563,0.1700212,0.4713832,-1,-1,-1,-1,26.434372,"MOZ_N2008X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.834286350314632,0.4502679,1.95,1.95,1.95,0.6384745,,,1.9,0.6384745,0.2880193,26434372,17189423.5682588,1.05889837096372,21147497.6,5.04245140702277,5286874.4,-0.78618335,3.26163926215753,1.0038050239794,0.1119652
0,1,"MMR","Myanmar","EAP","N",2013,2015,"X",320.604,1.95,151.2952,0.1077192,0.0247021,0.008943144,0.03136194,0.3806851,112.4649,0.2505118,-1,51.448196,"MMR_N2015X",0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171,1.24402233818177,0.0922808,1.95,1.95,1.95,0.09817228,,,1.95,0.1077192,0.0247021,51448196,5541958.5145632,1.50282721186195,41158556.8,5.39315137356232,10289639.2,1.709154525,5.79032232765411,1.0038050239794,0.1119652
1,1,"NAM","Namibia","SSA","N",2013,,"X",5.130702,1.95,298.81,0.162706,0.05317924,0.02460183,0.07440565,-1,-1,-1,-1,2.31652,"NAM_N2009X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.04788916690047,0.037294,1.95,1.95,1.95,0.1564114,,,1.95,0.162706,0.05317924,2316520,376911.70312,1.31265707472373,1853216,11.4778240724989,463304,1.43150241,11.9219874111986,1.0038050239794,0.1119652
0,1,"NPL","Nepal","SAS","N",2013,2010.17,"X",25.75927,1.95,137.6447,0.09643278,0.01874111,0.005932197,0.02296146,0.3284059,111.3208,0.1753163,-1,27.98531,"NPL_N2010X",0.03503,0.04818,0.05614,0.06505,0.07558,0.08645,0.1001,0.1184,0.151,0.2641,1.33275885739959,0.10356722,1.95,1.95,1.95,0.08893025,,,1.95,0.09643278,0.01874111,27985310,2698701.2424618,1.57102964883933,22388248,4.84059885326457,5597062,1.7672741775,5.21481296247431,1.0038050239794,0.1119652
0,1,"NLD","Netherlands","OHI","N",2013,2013,"Y",0.8691391,1.95,1472.653,0,0,0,0,0.281048,1287.571,0.1359119,-1,16.804432,"NLD_N2013Y",0.0355,0.0536,0.06469,0.07363,0.08241,0.09279,0.1051,0.1203,0.1447,0.2273,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,16804432,0,,13443545.6,,3360886.4,1.95,60.0324863013699,1.0038050239794,0.1119652
1,1,"NIC","Nicaragua","LAC","N",2013,,"Y",9.160075,1.95,305.0998,0.04845698,0.01056139,0.00392369,0.01363392,-1,-1,-1,-1,5.945747,"NIC_N2009Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.22555033002285,0.15154302,1.95,1.95,1.95,0.04374696,,,1.95,0.04845698,0.01056139,5945747,288112.94346406,1.52498980539027,4756597.6,10.4638274322735,1189149.4,1.8470264475,12.0765913333305,1.0038050239794,0.1119652
1,1,"NER","Niger","SSA","N",2013,,"X",228.7532,1.95,76.56175,0.4848275,0.1428252,0.05823902,0.1882763,-1,-1,-1,-1,18.426372,"NER_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.15485958360289,0.2848275,1.95,1.95,1.95,0.4632012,,,1.9,0.4632012,0.134072,18426372,8933611.87083,1.37555003583749,14741097.6,3.59140704353782,3685274.4,0.676316,2.97729428767123,1.0038050239794,0.1119652
0,1,"NGA","Nigeria","SSA","N",2013,2009.83,"X",79.53147,1.95,81.36301,0.5118228,0.2038287,0.1070636,0.3047661,0.4296644,58.02126,0.3163457,-1,171.829303,"NGA_N2009X",0.02043,0.03329,0.04331,0.05376,0.06521,0.07835,0.09547,0.1203,0.1626,0.3273,0.925737862234317,0.3118228,1.95,1.95,1.95,0.4961218,,,1.9,0.4961218,0.1958947,171829303,87946154.9835084,1.17343052126634,137463442.4,4.24919430684719,34365860.6,0.0890003499999998,3.32143525496575,1.0038050239794,0.1119652
0,1,"NOR","Norway","OHI","N",2013,2013,"Y",9.797199,1.95,2103.302,0,0,0,0,0.2635974,1879.8,0.1252042,-1,5.079623,"NOR_N2013Y",0.03662,0.0565,0.06686,0.07563,0.08467,0.09422,0.1064,0.1222,0.144,0.2129,,0.2,1.95,1.95,1.95,0,,,1.9,0,0,5079623,0,,4063698.4,,1015924.6,1.95,85.9495684931507,1.0038050239794,0.1119652
1,1,"PAK","Pakistan","SAS","N",2013,,"X",25.41425,1.95,129.9841,0.08215641,0.01198141,0.002836751,0.01379125,-1,-1,-1,-1,181.712595,"PAK_N2011X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.48831273197395,0.11784359,1.95,1.95,1.95,0.07005393,,,1.95,0.08215641,0.01198141,181712595,14928854.4569839,1.66561866566468,145370076,4.50687748771411,36342519,1.8331812525,4.88351701564212,1.0038050239794,0.1119652
0,1,"PAN","Panama","LAC","N",2013,2013,"Y",0.553408,1.95,650.5681,0.02957848,0.008403453,0.003722048,0.009717837,0.5149714,410.4988,0.4905198,-1,3.838462,"PAN_N2013Y",0.01118,0.02225,0.03285,0.04401,0.0565,0.07074,0.08822,0.1144,0.1636,0.3963,1.08630818188666,0.17042152,1.95,1.95,1.95,0.02805013,,,1.95,0.02957848,0.008403453,3838462,113535.87149776,1.39599136432974,3070769.6,21.9979138254504,767692.4,1.86806633325,26.2686587591533,1.0038050239794,0.1119652
0,1,"PNG","Papua New Guinea","EAP","N",2013,2009.67,"X",2.137886,1.95,102.0279,0.3716754,0.1420682,0.07386641,0.2106318,0.4185079,76.96059,0.3073237,-1,7.592865,"PNG_N2009X",0.0187,0.03202,0.04411,0.05578,0.06855,0.08306,0.09986,0.1245,0.1634,0.31,0.936124273412347,0.1716754,1.95,1.95,1.95,0.3590464,,,1.9,0.3590464,0.1362097,7592865,2822081.136021,1.20463727220042,6074292,4.62596542902859,1518573,0.65600785,4.02892543476027,1.0038050239794,0.1119652
0,1,"PRY","Paraguay","LAC","N",2013,2013,"Y",2309.43,1.95,507.0585,0.01996349,0.006674836,0.003460776,0.009209176,0.4793603,331.7031,0.4097687,-1,6.46574,"PRY_N2013Y",0.0159,0.02823,0.03801,0.04814,0.05873,0.07255,0.09168,0.1162,0.1576,0.373,0.938961946031333,0.18003651,1.95,1.95,1.95,0.01787566,,,1.95,0.01996349,0.006674836,6465740,129078.7358326,1.29801328825771,5172592,16.9835545851819,1293148,1.884920349,20.3667904606952,1.0038050239794,0.1119652
0,1,"PER","Peru","LAC","N",2013,2013,"Y",1.568639,1.95,389.1477,0.04561554,0.0125195,0.005134354,0.01687679,0.4410772,286.7258,0.352274,-1,30.565716,"PER_N2013Y",0.01555,0.02949,0.04165,0.05369,0.06661,0.08154,0.09851,0.1217,0.1623,0.329,1.15028832621111,0.15438446,1.95,1.95,1.95,0.04324914,,,1.95,0.04561554,0.0125195,30565716,1394271.64082664,1.41480903218508,24452572.8,13.3377692552762,6113143.2,1.827934875,15.5353875141267,1.0038050239794,0.1119652
1,1,"PHL","Philippines","EAP","N",2013,,"X",18.87329,1.95,174.295,0.1176162,0.0239159,0.007401719,0.02904082,-1,-1,-1,-1,98.481032,"PHL_N2012X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.3464955510769,0.0823838,1.95,1.95,1.95,0.1081448,,,1.95,0.1176162,0.0239159,98481032,11582964.7559184,1.55348995291465,78784825.6,6.28698191234071,19696206.4,1.716819975,6.73360322542808,1.0038050239794,0.1119652
0,1,"POL","Poland","ECA","N",2013,2013,"X",1.936326,1.95,502.2843,9.05477e-05,4.542544e-06,2.812154e-07,4.690154e-06,0.3254952,414.4029,0.1752878,-1,38.040196,"POL_N2013X",0.03275,0.04668,0.05687,0.06678,0.07704,0.08879,0.1032,0.1214,0.1504,0.2562,1.82928129479869,0.1999094523,1.95,1.95,1.95,9.05477e-05,,,1.9,9.05477e-05,2.279251e-06,38040196,3444.4522553492,1.85217354168024,30432156.8,16.5147841040186,7608039.2,1.9499783471155,20.1543259611663,1.0038050239794,0.1119652
